Date,Year,Month,Day,Price,Return(1),Return(10)
2015/3/17,2015,3,17,12.04,-0.004135649,-0.004958678
2015/3/18,2015,3,18,12.16,0.009966777,0.008291874
2015/3/19,2015,3,19,12.15,-0.000822368,0.005794702
2015/3/20,2015,3,20,12.26,0.009053498,0.02680067
2015/3/23,2015,3,23,12.23,-0.002446982,0.019166667
2015/3/24,2015,3,24,12.14,-0.007358953,0.027942422
2015/3/25,2015,3,25,11.94,-0.016474465,0.008445946
2015/3/26,2015,3,26,11.89,-0.004187605,-0.005020921
2015/3/27,2015,3,27,11.89,0,-0.004187605
2015/3/30,2015,3,30,12.03,0.011774601,-0.004962779
2015/3/31,2015,3,31,11.94,-0.007481297,-0.008305648
2015/4/1,2015,4,1,11.93,-0.000837521,-0.018914474
2015/4/2,2015,4,2,11.98,0.004191115,-0.01399177
2015/4/7,2015,4,7,11.98,0,-0.022838499
2015/4/8,2015,4,8,12.11,0.010851419,-0.009811938
2015/4/9,2015,4,9,12.17,0.004954583,0.00247117
2015/4/10,2015,4,10,12.19,0.001643385,0.020938023
2015/4/13,2015,4,13,12.25,0.004922067,0.030277544
2015/4/14,2015,4,14,12.22,-0.00244898,0.027754415
2015/4/15,2015,4,15,12.25,0.002454992,0.018287614
2015/4/16,2015,4,16,12.25,0,0.025963149
2015/4/17,2015,4,17,12.09,-0.013061224,0.013411567
2015/4/20,2015,4,20,12.12,0.00248139,0.011686144
2015/4/21,2015,4,21,12.24,0.00990099,0.021702838
2015/4/22,2015,4,22,12.3,0.004901961,0.015689513
2015/4/23,2015,4,23,12.29,-0.000813008,0.009860312
2015/4/24,2015,4,24,12.29,0,0.008203445
2015/4/27,2015,4,27,12.22,-0.005695688,-0.00244898
2015/4/28,2015,4,28,12.21,-0.000818331,-0.000818331
2015/4/29,2015,4,29,12.08,-0.010647011,-0.013877551
2015/4/30,2015,4,30,12.03,-0.004139073,-0.017959184
2015/5/4,2015,5,4,12.14,0.009143807,0.004135649
2015/5/5,2015,5,5,12.04,-0.008237232,-0.00660066
2015/5/6,2015,5,6,12.02,-0.00166113,-0.017973856
2015/5/7,2015,5,7,12.08,0.004991681,-0.017886179
2015/5/8,2015,5,8,12.21,0.010761589,-0.006509357
2015/5/11,2015,5,11,12.21,0,-0.006509357
2015/5/12,2015,5,12,12.18,-0.002457002,-0.003273322
2015/5/13,2015,5,13,12.17,-0.000821018,-0.003276003
2015/5/14,2015,5,14,12.25,0.006573541,0.014072848
2015/5/15,2015,5,15,12.25,0,0.018287614
2015/5/18,2015,5,18,12.28,0.00244898,0.011532125
2015/5/19,2015,5,19,12.32,0.003257329,0.023255814
2015/5/20,2015,5,20,12.32,0,0.024958403
2015/5/21,2015,5,21,12.33,0.000811688,0.020695364
2015/5/22,2015,5,22,12.31,-0.00162206,0.008190008
2015/5/25,2015,5,25,12.32,0.000812348,0.009009009
2015/5/26,2015,5,26,12.29,-0.002435065,0.009031199
2015/5/27,2015,5,27,12.39,0.008136697,0.018077239
2015/5/28,2015,5,28,12.38,-0.000807103,0.010612245
2015/5/29,2015,5,29,12.33,-0.004038772,0.006530612
2015/6/1,2015,6,1,12.38,0.00405515,0.008143322
2015/6/2,2015,6,2,12.38,0,0.00487013
2015/6/3,2015,6,3,12.42,0.003231018,0.008116883
2015/6/4,2015,6,4,12.38,-0.003220612,0.00405515
2015/6/5,2015,6,5,12.3,-0.006462036,-0.000812348
2015/6/8,2015,6,8,12.31,0.000813008,-0.000811688
2015/6/9,2015,6,9,12.32,0.000812348,0.002441009
2015/6/10,2015,6,10,12.43,0.008928571,0.00322841
2015/6/11,2015,6,11,12.48,0.004022526,0.008077544
2015/6/12,2015,6,12,12.46,-0.001602564,0.01054339
2015/6/15,2015,6,15,12.36,-0.008025682,-0.001615509
2015/6/16,2015,6,16,12.43,0.00566343,0.004038772
2015/6/17,2015,6,17,12.44,0.000804505,0.001610306
2015/6/18,2015,6,18,12.46,0.001607717,0.006462036
2015/6/22,2015,6,22,12.49,0.002407705,0.015447154
2015/6/23,2015,6,23,12.51,0.001601281,0.016246954
2015/6/24,2015,6,24,12.46,-0.003996803,0.011363636
2015/6/25,2015,6,25,12.44,-0.001605136,0.000804505
2015/6/26,2015,6,26,12.43,-0.000803859,-0.00400641
2015/6/29,2015,6,29,12.14,-0.023330652,-0.025682183
2015/6/30,2015,6,30,12.15,0.000823723,-0.016990291
2015/7/1,2015,7,1,12.27,0.009876543,-0.012872084
2015/7/2,2015,7,2,12.26,-0.000814996,-0.014469453
2015/7/3,2015,7,3,12.24,-0.001631321,-0.017656501
2015/7/6,2015,7,6,12.15,-0.007352941,-0.027221777
2015/7/7,2015,7,7,12.13,-0.001646091,-0.030375699
2015/7/8,2015,7,8,11.94,-0.015663644,-0.041733547
2015/7/9,2015,7,9,12.04,0.008375209,-0.032154341
2015/7/13,2015,7,13,12.35,0.025747508,-0.006436042
2015/7/14,2015,7,14,12.42,0.005668016,0.02306425
2015/7/15,2015,7,15,12.41,-0.000805153,0.021399177
2015/7/16,2015,7,16,12.5,0.007252216,0.018744906
2015/7/17,2015,7,17,12.5,0,0.019575856
2015/7/20,2015,7,20,12.54,0.0032,0.024509804
2015/7/21,2015,7,21,12.51,-0.002392344,0.02962963
2015/7/22,2015,7,22,12.49,-0.001598721,0.029678483
2015/7/23,2015,7,23,12.52,0.002401922,0.048576214
2015/7/24,2015,7,24,12.49,-0.002396166,0.037375415
2015/7/27,2015,7,27,12.36,-0.010408327,0.000809717
2015/7/28,2015,7,28,12.5,0.011326861,0.006441224
2015/7/29,2015,7,29,12.59,0.0072,0.014504432
2015/7/30,2015,7,30,12.64,0.003971406,0.0112
2015/7/31,2015,7,31,12.72,0.006329114,0.0176
2015/8/3,2015,8,3,12.71,-0.000786164,0.013556619
2015/8/4,2015,8,4,12.7,-0.000786782,0.01518785
2015/8/5,2015,8,5,12.79,0.007086614,0.024019215
2015/8/6,2015,8,6,12.68,-0.008600469,0.012779553
2015/8/7,2015,8,7,12.66,-0.001577287,0.013610889
2015/8/10,2015,8,10,12.78,0.009478673,0.033980583
2015/8/11,2015,8,11,12.82,0.00312989,0.0256
2015/8/12,2015,8,12,12.87,0.003900156,0.022239873
2015/8/13,2015,8,13,12.9,0.002331002,0.02056962
2015/8/14,2015,8,14,12.96,0.004651163,0.018867925
2015/8/17,2015,8,17,13.11,0.011574074,0.031471282
2015/8/18,2015,8,18,13.11,0,0.032283465
2015/8/19,2015,8,19,13.01,-0.007627765,0.017200938
2015/8/20,2015,8,20,12.77,-0.018447348,0.007097792
2015/8/21,2015,8,21,12.47,-0.023492561,-0.015007899
2015/8/24,2015,8,24,12.03,-0.035284683,-0.058685446
2015/8/25,2015,8,25,12.06,0.002493766,-0.059282371
2015/8/26,2015,8,26,12.31,0.020729685,-0.043512044
2015/8/27,2015,8,27,12.56,0.020308692,-0.026356589
2015/8/28,2015,8,28,12.55,-0.000796178,-0.031635802
2015/8/31,2015,8,31,12.45,-0.007968127,-0.050343249
2015/9/1,2015,9,1,12.06,-0.031325301,-0.080091533
2015/9/2,2015,9,2,12.28,0.018242123,-0.056110684
2015/9/3,2015,9,3,12.34,0.004885993,-0.03367267
2015/9/4,2015,9,4,12.15,-0.015397083,-0.025661588
2015/9/7,2015,9,7,12.19,0.003292181,0.013300083
2015/9/8,2015,9,8,12.49,0.024610336,0.035655058
2015/9/9,2015,9,9,12.36,-0.010408327,0.004061738
2015/9/10,2015,9,10,12.43,0.00566343,-0.010350318
2015/9/11,2015,9,11,12.45,0.00160901,-0.007968127
2015/9/14,2015,9,14,12.39,-0.004819277,-0.004819277
2015/9/15,2015,9,15,12.53,0.011299435,0.038971808
2015/9/16,2015,9,16,12.62,0.007182761,0.027687296
2015/9/17,2015,9,17,12.63,0.000792393,0.02350081
2015/9/18,2015,9,18,12.48,-0.011876485,0.027160494
2015/9/21,2015,9,21,12.65,0.013621795,0.037735849
2015/9/22,2015,9,22,12.47,-0.014229249,-0.001601281
2015/9/23,2015,9,23,12.57,0.008019246,0.016990291
2015/9/24,2015,9,24,12.49,-0.00636436,0.004827031
2015/9/25,2015,9,25,12.54,0.004003203,0.007228916
2015/9/30,2015,9,30,12.36,-0.014354067,-0.002421308
2015/10/1,2015,10,1,12.38,0.001618123,-0.011971269
2015/10/2,2015,10,2,12.56,0.01453958,-0.004754358
2015/10/5,2015,10,5,12.72,0.012738854,0.007125891
2015/10/6,2015,10,6,12.61,-0.008647799,0.010416667
2015/10/7,2015,10,7,12.68,0.00555115,0.002371542
2015/10/8,2015,10,8,12.74,0.004731861,0.021651965
2015/10/12,2015,10,12,12.7,-0.003139717,0.010342084
2015/10/13,2015,10,13,12.68,-0.001574803,0.01521217
2015/10/14,2015,10,14,12.6,-0.006309148,0.004784689
2015/10/15,2015,10,15,12.69,0.007142857,0.026699029
2015/10/16,2015,10,16,12.78,0.007092199,0.032310178
2015/10/19,2015,10,19,12.8,0.001564945,0.01910828
2015/10/20,2015,10,20,12.8,0,0.006289308
2015/10/21,2015,10,21,12.73,-0.00546875,0.009516257
2015/10/22,2015,10,22,12.9,0.013354281,0.017350158
2015/10/23,2015,10,23,13.03,0.010077519,0.022762951
2015/10/26,2015,10,26,13.16,0.009976976,0.036220472
2015/10/27,2015,10,27,13.11,-0.003799392,0.033911672
2015/10/28,2015,10,28,13.25,0.010678871,0.051587302
2015/10/29,2015,10,29,13.25,0,0.044129236
2015/10/30,2015,10,30,13.18,-0.005283019,0.031298905
2015/11/2,2015,11,2,13.26,0.006069803,0.0359375
2015/11/3,2015,11,3,13.22,-0.003016591,0.0328125
2015/11/4,2015,11,4,13.2,-0.001512859,0.03692066
2015/11/5,2015,11,5,13.27,0.00530303,0.028682171
2015/11/6,2015,11,6,13.23,-0.003014318,0.015349194
2015/11/9,2015,11,9,13.14,-0.006802721,-0.001519757
2015/11/10,2015,11,10,13.18,0.00304414,0.005339436
2015/11/11,2015,11,11,13.19,0.000758725,-0.004528302
2015/11/12,2015,11,12,13.08,-0.008339651,-0.012830189
2015/11/13,2015,11,13,12.92,-0.012232416,-0.019726859
2015/11/16,2015,11,16,13.09,0.013157895,-0.012820513
2015/11/17,2015,11,17,13.14,0.00381971,-0.006051437
2015/11/18,2015,11,18,13.29,0.011415525,0.006818182
2015/11/19,2015,11,19,13.23,-0.004514673,-0.003014318
2015/11/20,2015,11,20,13.27,0.003023432,0.003023432
2015/11/23,2015,11,23,13.28,0.00075358,0.01065449
2015/11/24,2015,11,24,13.2,-0.006024096,0.001517451
2015/11/25,2015,11,25,13.22,0.001515152,0.00227445
2015/11/26,2015,11,26,13.25,0.002269289,0.012996942
2015/11/27,2015,11,27,13.32,0.005283019,0.030959752
2015/11/30,2015,11,30,13.28,-0.003003003,0.014514897
2015/12/1,2015,12,1,13.44,0.012048193,0.02283105
2015/12/2,2015,12,2,13.41,-0.002232143,0.009029345
2015/12/3,2015,12,3,13.18,-0.01715138,-0.003779289
2015/12/4,2015,12,4,13.4,0.016691958,0.009796534
2015/12/7,2015,12,7,13.4,0,0.009036145
2015/12/8,2015,12,8,13.38,-0.001492537,0.013636364
2015/12/9,2015,12,9,13.24,-0.010463378,0.001512859
2015/12/10,2015,12,10,13.24,0,-0.000754717
2015/12/11,2015,12,11,12.98,-0.019637462,-0.025525526
2015/12/14,2015,12,14,13.06,0.006163328,-0.016566265
2015/12/15,2015,12,15,13.23,0.013016845,-0.015625
2015/12/16,2015,12,16,13.32,0.006802721,-0.006711409
2015/12/17,2015,12,17,13.24,-0.006006006,0.004552352
2015/12/18,2015,12,18,13.08,-0.012084592,-0.023880597
2015/12/21,2015,12,21,13.13,0.00382263,-0.020149254
2015/12/22,2015,12,22,13.21,0.006092917,-0.012705531
2015/12/23,2015,12,23,13.33,0.009084027,0.006797583
2015/12/24,2015,12,24,13.3,-0.002250563,0.004531722
2015/12/25,2015,12,25,13.3,0,0.024653313
2015/12/28,2015,12,28,13.32,0.001503759,0.019908116
2015/12/29,2015,12,29,13.48,0.012012012,0.018896447
2015/12/30,2015,12,30,13.41,-0.005192878,0.006756757
2015/12/31,2015,12,31,13.3,-0.008202834,0.004531722
2016/1/4,2016,1,4,13.07,-0.017293233,-0.000764526
2016/1/5,2016,1,5,13.1,0.002295333,-0.002284844
2016/1/6,2016,1,6,13.04,-0.004580153,-0.012869039
2016/1/7,2016,1,7,12.79,-0.019171779,-0.040510128
2016/1/8,2016,1,8,12.61,-0.014073495,-0.051879699
2016/1/11,2016,1,11,12.67,0.004758128,-0.047368421
2016/1/12,2016,1,12,12.78,0.008681926,-0.040540541
2016/1/13,2016,1,13,12.5,-0.021909233,-0.072700297
2016/1/14,2016,1,14,12.63,0.0104,-0.058165548
2016/1/15,2016,1,15,12.41,-0.017418844,-0.066917293
2016/1/18,2016,1,18,12.42,0.000805802,-0.049732211
2016/1/19,2016,1,19,12.48,0.004830918,-0.047328244
2016/1/20,2016,1,20,12.31,-0.013621795,-0.055981595
2016/1/21,2016,1,21,12.33,0.001624695,-0.035965598
2016/1/22,2016,1,22,12.55,0.01784266,-0.004758128
2016/1/25,2016,1,25,12.42,-0.010358566,-0.01973165
2016/1/26,2016,1,26,12.54,0.009661836,-0.018779343
2016/1/27,2016,1,27,12.48,-0.004784689,-0.0016
2016/1/28,2016,1,28,12.5,0.001602564,-0.010292953
2016/1/29,2016,1,29,12.73,0.0184,0.025785657
2016/1/30,2016,1,30,12.75,0.001571092,0.026570048
2016/2/1,2016,2,1,12.8,0.003921569,0.025641026
2016/2/2,2016,2,2,12.61,-0.01484375,0.024370431
2016/2/3,2016,2,3,12.59,-0.001586043,0.02108678
2016/2/4,2016,2,4,12.51,-0.006354249,-0.003187251
2016/2/5,2016,2,5,12.21,-0.023980815,-0.016908213
2016/2/15,2016,2,15,12.19,-0.001638002,-0.027910686
2016/2/16,2016,2,16,12.37,0.014766202,-0.008814103
2016/2/17,2016,2,17,12.57,0.016168149,0.0056
2016/2/18,2016,2,18,12.55,-0.00159109,-0.014139827
2016/2/19,2016,2,19,12.61,0.004780876,-0.010980392
2016/2/22,2016,2,22,12.71,0.007930214,-0.00703125
2016/2/23,2016,2,23,12.56,-0.011801731,-0.003965107
2016/2/24,2016,2,24,12.55,-0.000796178,-0.003177125
2016/2/25,2016,2,25,12.72,0.013545817,0.016786571
2016/2/26,2016,2,26,12.67,-0.003930818,0.037674038
2016/3/1,2016,3,1,12.79,0.009471192,0.049220673
2016/3/2,2016,3,2,12.77,-0.001563722,0.032336297
2016/3/3,2016,3,3,12.73,-0.003132341,0.012728719
2016/3/4,2016,3,4,12.76,0.002356638,0.016733068
2016/3/7,2016,3,7,12.66,-0.007836991,0.003965107
2016/3/8,2016,3,8,12.62,-0.003159558,-0.007081039
2016/3/9,2016,3,9,12.71,0.007131537,0.011942675
2016/3/10,2016,3,10,12.62,-0.007081039,0.005577689
2016/3/11,2016,3,11,12.77,0.011885895,0.003930818
2016/3/14,2016,3,14,12.76,-0.000783085,0.007103394
2016/3/15,2016,3,15,12.73,-0.002351097,-0.004691165
2016/3/16,2016,3,16,12.78,0.00392773,0.000783085
2016/3/17,2016,3,17,12.79,0.000782473,0.004713276
2016/3/18,2016,3,18,12.73,-0.004691165,-0.002351097
2016/3/21,2016,3,21,12.74,0.000785546,0.006319115
2016/3/22,2016,3,22,12.74,0,0.009508716
2016/3/23,2016,3,23,12.75,0.000784929,0.003147128
2016/3/24,2016,3,24,12.75,0,0.010301109
2016/3/25,2016,3,25,12.76,0.000784314,-0.000783085
2016/3/28,2016,3,28,12.74,-0.001567398,-0.001567398
2016/3/29,2016,3,29,12.86,0.009419152,0.010212097
2016/3/30,2016,3,30,12.83,-0.002332815,0.003912363
2016/3/31,2016,3,31,12.77,-0.004676539,-0.001563722
2016/4/1,2016,4,1,12.88,0.008613939,0.011783189
2016/4/6,2016,4,6,12.86,-0.001552795,0.009419152
2016/4/7,2016,4,7,12.74,-0.00933126,0
2016/4/8,2016,4,8,12.76,0.001569859,0.000784314
2016/4/11,2016,4,11,12.68,-0.006269592,-0.005490196
2016/4/12,2016,4,12,12.76,0.006309148,0
2016/4/13,2016,4,13,12.87,0.00862069,0.010204082
2016/4/14,2016,4,14,12.89,0.001554002,0.002332815
2016/4/15,2016,4,15,12.86,-0.002327386,0.00233827
2016/4/18,2016,4,18,12.96,0.00777605,0.014878622
2016/4/19,2016,4,19,12.95,-0.000771605,0.005434783
2016/4/20,2016,4,20,12.92,-0.002316602,0.00466563
2016/4/21,2016,4,21,12.87,-0.003869969,0.010204082
2016/4/22,2016,4,22,12.81,-0.004662005,0.003918495
2016/4/25,2016,4,25,12.84,0.00234192,0.012618297
2016/4/26,2016,4,26,12.84,0,0.006269592
2016/4/27,2016,4,27,12.85,0.000778816,-0.001554002
2016/4/28,2016,4,28,12.73,-0.009338521,-0.012412723
2016/4/29,2016,4,29,12.71,-0.001571092,-0.011664075
2016/5/3,2016,5,3,12.66,-0.00393391,-0.023148148
2016/5/4,2016,5,4,12.66,0,-0.022393822
2016/5/5,2016,5,5,12.66,0,-0.020123839
2016/5/6,2016,5,6,12.73,0.005529226,-0.010878011
2016/5/9,2016,5,9,12.8,0.005498822,-0.00078064
2016/5/10,2016,5,10,12.98,0.0140625,0.010903427
2016/5/11,2016,5,11,12.87,-0.008474576,0.002336449
2016/5/12,2016,5,12,12.89,0.001554002,0.00311284
2016/5/13,2016,5,13,12.85,-0.003103181,0.009426551
2016/5/16,2016,5,16,12.97,0.009338521,0.020456334
2016/5/17,2016,5,17,12.85,-0.00925212,0.015007899
2016/5/18,2016,5,18,12.89,0.00311284,0.018167457
2016/5/19,2016,5,19,12.89,0,0.018167457
2016/5/20,2016,5,20,12.94,0.003878976,0.016496465
2016/5/23,2016,5,23,12.87,-0.005409583,0.00546875
2016/5/24,2016,5,24,13.1,0.017871018,0.009244992
2016/5/25,2016,5,25,13.11,0.000763359,0.018648019
2016/5/26,2016,5,26,13.1,-0.000762777,0.016291699
2016/5/27,2016,5,27,13.15,0.003816794,0.023346304
2016/5/30,2016,5,30,13.21,0.004562738,0.018504241
2016/5/31,2016,5,31,13.19,-0.001514005,0.026459144
2016/6/1,2016,6,1,13.2,0.00075815,0.024049651
2016/6/2,2016,6,2,13.24,0.003030303,0.027152832
2016/6/3,2016,6,3,13.21,-0.002265861,0.020865533
2016/6/4,2016,6,4,13.17,-0.003028009,0.023310023
2016/6/6,2016,6,6,13.15,-0.001518603,0.003816794
2016/6/7,2016,6,7,13.17,0.001520913,0.004576659
2016/6/8,2016,6,8,13.16,-0.000759301,0.004580153
2016/6/13,2016,6,13,12.91,-0.01899696,-0.018250951
2016/6/14,2016,6,14,12.85,-0.00464756,-0.027252082
2016/6/15,2016,6,15,12.86,0.00077821,-0.025018954
2016/6/16,2016,6,16,12.83,-0.002332815,-0.028030303
2016/6/17,2016,6,17,12.8,-0.00233827,-0.033232628
2016/6/20,2016,6,20,12.9,0.0078125,-0.02346707
2016/6/21,2016,6,21,12.95,0.003875969,-0.016704632
2016/6/22,2016,6,22,12.91,-0.003088803,-0.018250951
2016/6/23,2016,6,23,13.06,0.0116189,-0.008352316
2016/6/24,2016,6,24,12.68,-0.029096478,-0.036474164
2016/6/27,2016,6,27,12.48,-0.015772871,-0.033307514
2016/6/28,2016,6,28,12.65,0.013621795,-0.015564202
2016/6/29,2016,6,29,12.83,0.014229249,-0.002332815
2016/6/30,2016,6,30,12.98,0.011691348,0.011691348
2016/7/1,2016,7,1,12.99,0.000770416,0.01484375
2016/7/4,2016,7,4,12.98,-0.000769823,0.00620155
2016/7/5,2016,7,5,12.97,-0.000770416,0.001544402
2016/7/6,2016,7,6,12.99,0.00154202,0.006196747
2016/7/7,2016,7,7,12.99,0,-0.005359877
2016/7/11,2016,7,11,13.17,0.013856813,0.038643533
2016/7/12,2016,7,12,13.23,0.004555809,0.060096154
2016/7/13,2016,7,13,13.23,0,0.045849802
2016/7/14,2016,7,14,13.23,0,0.031176929
2016/7/15,2016,7,15,13.18,-0.003779289,0.01540832
2016/7/18,2016,7,18,13.22,0.003034901,0.017705928
2016/7/19,2016,7,19,13.19,-0.002269289,0.016178737
2016/7/20,2016,7,20,13.3,0.008339651,0.025443331
2016/7/21,2016,7,21,13.25,-0.003759398,0.020015396
2016/7/22,2016,7,22,13.3,0.003773585,0.023864511
2016/7/25,2016,7,25,13.32,0.001503759,0.011389522
2016/7/26,2016,7,26,13.35,0.002252252,0.009070295
2016/7/27,2016,7,27,13.32,-0.002247191,0.006802721
2016/7/28,2016,7,28,13.3,-0.001501502,0.005291005
2016/7/29,2016,7,29,13.28,-0.001503759,0.007587253
2016/8/1,2016,8,1,13.19,-0.006777108,-0.002269289
2016/8/2,2016,8,2,13.13,-0.004548901,-0.004548901
2016/8/3,2016,8,3,13.14,0.000761615,-0.012030075
2016/8/4,2016,8,4,13.18,0.00304414,-0.005283019
2016/8/5,2016,8,5,13.14,-0.003034901,-0.012030075
2016/8/8,2016,8,8,13.06,-0.00608828,-0.01951952
2016/8/9,2016,8,9,13.06,0,-0.021722846
2016/8/10,2016,8,10,13,-0.004594181,-0.024024024
2016/8/11,2016,8,11,13.08,0.006153846,-0.016541353
2016/8/12,2016,8,12,13.1,0.001529052,-0.013554217
2016/8/15,2016,8,15,13.12,0.001526718,-0.005307051
2016/8/16,2016,8,16,12.99,-0.009908537,-0.010662605
2016/8/17,2016,8,17,13.03,0.003079292,-0.008371385
2016/8/18,2016,8,18,13.04,0.00076746,-0.010622155
2016/8/19,2016,8,19,13.11,0.005368098,-0.002283105
2016/8/22,2016,8,22,13.18,0.005339436,0.009188361
2016/8/23,2016,8,23,13.17,-0.000758725,0.008422665
2016/8/24,2016,8,24,13.11,-0.004555809,0.008461538
2016/8/25,2016,8,25,13.03,-0.006102212,-0.00382263
2016/8/26,2016,8,26,13.02,-0.00076746,-0.00610687
2016/8/29,2016,8,29,13.1,0.006144393,-0.00152439
2016/8/30,2016,8,30,13.07,-0.002290076,0.006158584
2016/8/31,2016,8,31,13.04,-0.002295333,0.00076746
2016/9/1,2016,9,1,13.08,0.003067485,0.003067485
2016/9/2,2016,9,2,13.16,0.006116208,0.003813883
2016/9/5,2016,9,5,13.12,-0.003039514,-0.004552352
2016/9/6,2016,9,6,13.12,0,-0.003796507
2016/9/7,2016,9,7,13.09,-0.002286585,-0.001525553
2016/9/8,2016,9,8,13.04,-0.00381971,0.00076746
2016/9/9,2016,9,9,12.84,-0.015337423,-0.013824885
2016/9/10,2016,9,10,12.84,0,-0.019847328
2016/9/12,2016,9,12,13.01,0.013239875,-0.004590666
2016/9/13,2016,9,13,12.89,-0.009223674,-0.011503067
2016/9/14,2016,9,14,12.87,-0.00155159,-0.016055046
2016/9/19,2016,9,19,12.93,0.004662005,-0.017477204
2016/9/20,2016,9,20,12.9,-0.002320186,-0.016768293
2016/9/21,2016,9,21,13.09,0.014728682,-0.002286585
2016/9/22,2016,9,22,13.18,0.006875477,0.006875477
2016/9/23,2016,9,23,13.1,-0.006069803,0.004601227
2016/9/26,2016,9,26,13.02,-0.00610687,0.014018692
2016/9/29,2016,9,29,13.06,0.003072197,0.017133956
2016/9/30,2016,9,30,13.07,0.000765697,0.004611837
2016/10/3,2016,10,3,13.08,0.000765111,0.014740109
2016/10/4,2016,10,4,13.05,-0.002293578,0.013986014
2016/10/5,2016,10,5,13.08,0.002298851,0.011600928
2016/10/6,2016,10,6,13.11,0.002293578,0.01627907
2016/10/7,2016,10,7,13.06,-0.003813883,-0.002291826
2016/10/11,2016,10,11,12.98,-0.006125574,-0.015174507
2016/10/12,2016,10,12,13.03,0.00385208,-0.005343511
2016/10/13,2016,10,13,13.02,-0.00076746,0
2016/10/14,2016,10,14,13.01,-0.000768049,-0.003828484
2016/10/17,2016,10,17,13,-0.00076864,-0.005355777
2016/10/18,2016,10,18,13.09,0.006923077,0.000764526
2016/10/19,2016,10,19,13.06,-0.002291826,0.000766284
2016/10/20,2016,10,20,13.05,-0.000765697,-0.002293578
2016/10/21,2016,10,21,13.11,0.004597701,0
2016/10/24,2016,10,24,13.22,0.008390542,0.012251149
2016/10/25,2016,10,25,13.12,-0.007564297,0.010785824
2016/10/26,2016,10,26,13.02,-0.007621951,-0.00076746
2016/10/27,2016,10,27,12.99,-0.002304147,-0.002304147
2016/10/28,2016,10,28,13,0.000769823,-0.00076864
2016/10/31,2016,10,31,12.98,-0.001538462,-0.001538462
2016/11/1,2016,11,1,12.86,-0.009244992,-0.017570665
2016/11/2,2016,11,2,12.77,-0.006998445,-0.022205207
2016/11/3,2016,11,3,12.69,-0.006264683,-0.027586207
2016/11/4,2016,11,4,12.67,-0.001576044,-0.033562166
2016/11/7,2016,11,7,12.92,0.01973165,-0.02269289
2016/11/8,2016,11,8,12.99,0.005417957,-0.009908537
2016/11/9,2016,11,9,12.85,-0.010777521,-0.013056836
2016/11/10,2016,11,10,12.77,-0.006225681,-0.016936105
2016/11/11,2016,11,11,12.73,-0.003132341,-0.020769231
2016/11/14,2016,11,14,12.6,-0.010212097,-0.029275809
2016/11/15,2016,11,15,12.64,0.003174603,-0.017107309
2016/11/16,2016,11,16,12.71,0.005537975,-0.004698512
2016/11/17,2016,11,17,12.82,0.008654603,0.010244287
2016/11/18,2016,11,18,12.85,0.002340094,0.014206788
2016/11/21,2016,11,21,12.91,0.004669261,-0.000773994
2016/11/22,2016,11,22,12.91,0,-0.006158584
2016/11/23,2016,11,23,12.86,-0.003872967,0.00077821
2016/11/24,2016,11,24,12.87,0.000777605,0.007830854
2016/11/25,2016,11,25,12.94,0.005439005,0.016496465
2016/11/28,2016,11,28,12.85,-0.006955178,0.01984127
2016/11/29,2016,11,29,12.89,0.00311284,0.019778481
2016/11/30,2016,11,30,12.84,-0.003878976,0.010228167
2016/12/1,2016,12,1,12.7,-0.010903427,-0.009360374
2016/12/2,2016,12,2,12.68,-0.001574803,-0.013229572
2016/12/5,2016,12,5,12.79,0.008675079,-0.00929512
2016/12/6,2016,12,6,12.81,0.001563722,-0.007745933
2016/12/7,2016,12,7,12.92,0.008587041,0.00466563
2016/12/8,2016,12,8,12.92,0,0.003885004
2016/12/9,2016,12,9,12.97,0.003869969,0.002318393
2016/12/12,2016,12,12,12.9,-0.00539707,0.003891051
2016/12/13,2016,12,13,12.99,0.006976744,0.007757952
2016/12/14,2016,12,14,12.9,-0.006928406,0.004672897
2016/12/15,2016,12,15,12.95,0.003875969,0.019685039
2016/12/16,2016,12,16,12.92,-0.002316602,0.018927445
2016/12/19,2016,12,19,12.93,0.000773994,0.010946052
2016/12/20,2016,12,20,12.96,0.002320186,0.011709602
2016/12/21,2016,12,21,12.94,-0.00154321,0.001547988
2016/12/22,2016,12,22,12.91,-0.002318393,-0.000773994
2016/12/23,2016,12,23,12.97,0.00464756,0
2016/12/26,2016,12,26,13,0.00231303,0.007751938
2016/12/27,2016,12,27,13.04,0.003076923,0.003849115
2016/12/28,2016,12,28,12.99,-0.003834356,0.006976744
2016/12/29,2016,12,29,13.01,0.001539646,0.004633205
2016/12/30,2016,12,30,12.97,-0.003074558,0.003869969
2017/1/3,2017,1,3,13.02,0.00385505,0.006960557
2017/1/4,2017,1,4,13.1,0.006144393,0.010802469
2017/1/5,2017,1,5,13,-0.007633588,0.004636785
2017/1/6,2017,1,6,13.09,0.006923077,0.01394268
2017/1/9,2017,1,9,13.14,0.00381971,0.01310717
2017/1/10,2017,1,10,13.13,-0.000761035,0.01
2017/1/11,2017,1,11,13.16,0.002284844,0.009202454
2017/1/12,2017,1,12,13.12,-0.003039514,0.010007698
2017/1/13,2017,1,13,13.08,-0.00304878,0.005380477
2017/1/16,2017,1,16,13.1,0.001529052,0.01002313
2017/1/17,2017,1,17,13.02,-0.00610687,0
2017/1/18,2017,1,18,13.06,0.003072197,-0.003053435
