,Day,Month,Year,Date,Price,10D Return,600roll_mean,600roll_std,State,Invest,In_time,In_Price
2519,30,8,2006,2006-08-30,9.7,0.007268951,0.0030469308933333094,0.017011010374777633,mid,0,0,
2520,31,8,2006,2006-08-31,9.72,0.009345794,0.003026957238333309,0.01699653682078133,mid,0,0,
2521,1,9,2006,2006-09-01,9.75,0.010362694,0.0030214257416666425,0.01699360330943688,mid,0,0,
2522,4,9,2006,2006-09-04,9.77,0.015592516,0.003035006319999976,0.017000398232728968,mid,0,0,
2523,5,9,2006,2006-09-05,9.78,0.01242236,0.003051559153333309,0.017004701903100654,mid,0,0,
2524,6,9,2006,2006-09-06,9.69,0.009375,0.003071319803333309,0.017005150466422234,mid,0,0,
2525,7,9,2006,2006-09-07,9.62,0.001040583,0.0030893540266666423,0.016997234572271477,mid,0,0,
2526,8,9,2006,2006-09-08,9.63,0.002081165,0.003109082798333309,0.016989167773128085,mid,0,0,
2527,11,9,2006,2006-09-11,9.59,-0.004153686,0.0031205423416666425,0.016981932515038527,mid,0,0,
2528,12,9,2006,2006-09-12,9.64,-0.003102378,0.0031297395283333097,0.016977056627239848,mid,0,0,
2529,13,9,2006,2006-09-13,9.67,-0.003092784,0.003134772336666643,0.016974759656199843,mid,0,0,
2530,14,9,2006,2006-09-14,9.68,-0.004115226,0.0031217711199999767,0.01697732429142355,mid,0,0,
2531,15,9,2006,2006-09-15,9.73,-0.002051282,0.0031244872866666436,0.016976364455213902,mid,0,0,
2532,18,9,2006,2006-09-18,9.72,-0.005117707,0.0031118526849999773,0.016979678200926527,mid,0,0,
2533,19,9,2006,2006-09-19,9.68,-0.010224949,0.0030948111033333105,0.016987935717988793,mid,0,0,
2534,20,9,2006,2006-09-20,9.7,0.001031992,0.0031006770266666438,0.016986612508454013,mid,0,0,
2535,21,9,2006,2006-09-21,9.7,0.008316008,0.0031330555583333106,0.016977990930200988,mid,0,0,
2536,22,9,2006,2006-09-22,9.66,0.003115265,0.0031505629383333103,0.016972537612305223,mid,0,0,
2537,25,9,2006,2006-09-25,9.67,0.008342023,0.003166531571666644,0.01697290787242021,mid,0,0,
2538,26,9,2006,2006-09-26,9.74,0.010373444,0.003163116711666644,0.0169712485738873,mid,0,0,
2539,27,9,2006,2006-09-27,9.8,0.01344364,0.003201922941666644,0.01696808580659284,mid,0,0,
2540,28,9,2006,2006-09-28,9.84,0.016528926,0.003268230841666644,0.016942237364980794,mid,0,0,
2541,29,9,2006,2006-09-29,9.86,0.01336074,0.003347970006666644,0.016876726338867828,mid,0,0,
2542,2,10,2006,2006-10-02,9.81,0.009259259,0.0034084471499999766,0.016832654669075055,mid,0,0,
2543,3,10,2006,2006-10-03,9.82,0.01446281,0.003471889306666643,0.01680238740359718,mid,0,0,
2544,4,10,2006,2006-10-04,9.89,0.019587629,0.0035294730116666433,0.016798308137596894,mid,0,0,
2545,5,10,2006,2006-10-05,9.95,0.025773196,0.0036015585916666427,0.01680080964940017,high,0,0,
2546,11,10,2006,2006-10-11,9.96,0.031055901,0.003705014043333309,0.016778379869808558,high,0,0,
2547,12,10,2006,2006-10-12,9.99,0.033092037,0.0038015239316666425,0.016780602572517456,high,0,0,
2548,13,10,2006,2006-10-13,10.0,0.026694045,0.0039012287299999763,0.016738479283770112,high,0,0,
2549,14,10,2006,2006-10-14,10.01,0.021428571,0.003972139701666643,0.016722425280605253,high,0,0,
2550,16,10,2006,2006-10-16,10.05,0.021341463,0.004024417244999977,0.016727622372674538,high,0,0,
2551,17,10,2006,2006-10-17,9.99,0.013184584,0.00402725889833331,0.01672903571692104,mid,0,0,
2552,18,10,2006,2006-10-18,10.03,0.022426096,0.0040541138399999765,0.01674563607755411,high,0,0,
2553,19,10,2006,2006-10-19,10.05,0.023421589,0.004059222764999976,0.016751084711553964,high,0,0,
2554,20,10,2006,2006-10-20,10.11,0.022244692,0.00406043227333331,0.016752373644667,high,0,0,
2555,23,10,2006,2006-10-23,10.17,0.022110553,0.004054928259999977,0.01674588778237491,high,0,0,
2556,24,10,2006,2006-10-24,10.15,0.019076305,0.004033371696666644,0.016718143310775403,mid,0,0,
2557,25,10,2006,2006-10-25,10.2,0.021021021,0.00403023879333331,0.01671477753432807,high,0,0,
2558,26,10,2006,2006-10-26,10.26,0.026,0.00402915588333331,0.016713330609770028,high,0,0,
2559,27,10,2006,2006-10-27,10.22,0.020979021,0.004028164911666644,0.016712306218297546,high,0,0,
2560,30,10,2006,2006-10-30,10.18,0.012935323,0.004007529689999977,0.01669361023287484,mid,0,0,
2561,31,10,2006,2006-10-31,10.19,0.02002002,0.003979946411666644,0.016653341027482175,mid,0,0,
2562,1,11,2006,2006-11-01,10.16,0.012961117,0.003945086541666644,0.01661249518731423,mid,0,0,
2563,2,11,2006,2006-11-02,10.09,0.0039801,0.003924704248333311,0.016604923115292596,mid,0,0,
2564,3,11,2006,2006-11-03,10.05,-0.005934718,0.0038962256916666447,0.016607159050236634,mid,0,0,
2565,6,11,2006,2006-11-06,10.07,-0.009832842,0.003861250261666645,0.016613948236831984,mid,0,0,
2566,7,11,2006,2006-11-07,10.05,-0.009852217,0.0038427620749999785,0.016623038959254408,mid,0,0,
2567,8,11,2006,2006-11-08,10.08,-0.011764706,0.003802424546666645,0.01663151016266802,mid,0,0,
2568,9,11,2006,2006-11-09,10.03,-0.022417154,0.003742400901666645,0.01666106400863011,low,0,0,
2569,10,11,2006,2006-11-10,10.04,-0.017612524,0.003688201974999978,0.01667757018747413,low,0,0,
2570,13,11,2006,2006-11-13,10.01,-0.016699411,0.0036418511049999785,0.016695542036421103,low,0,0,
2571,14,11,2006,2006-11-14,10.02,-0.016683023,0.003616073641666645,0.016714984381337922,low,0,0,
2572,15,11,2006,2006-11-15,10.06,-0.00984252,0.0036097827099999787,0.016719344932517755,mid,0,0,
2573,16,11,2006,2006-11-16,10.1,0.00099108,0.0036052995399999785,0.016719686444357836,mid,0,0,
2574,17,11,2006,2006-11-17,10.13,0.007960199,0.003612439086666645,0.01672063146636895,mid,0,0,
2575,20,11,2006,2006-11-20,10.14,0.006951341,0.0036138122366666456,0.016720872180204755,mid,0,0,
2576,21,11,2006,2006-11-21,10.16,0.010945274,0.003605205949999979,0.016715758229419807,mid,0,0,
2577,22,11,2006,2006-11-22,10.15,0.006944444,0.003610637516666646,0.016716313830475706,mid,0,0,
2578,23,11,2006,2006-11-23,10.16,0.012961117,0.003642401979999979,0.01671594315887453,mid,0,0,
2579,24,11,2006,2006-11-24,10.17,0.012948207,0.0036762222266666453,0.016714205900329602,mid,0,0,
2580,27,11,2006,2006-11-27,10.08,0.006993007,0.0037000872499999794,0.016708692015776322,mid,0,0,
2581,28,11,2006,2006-11-28,10.07,0.00499002,0.0037368245749999796,0.016687205939404565,mid,0,0,
2582,29,11,2006,2006-11-29,10.14,0.007952286,0.0037744984099999795,0.016671129638951607,mid,0,0,
2583,30,11,2006,2006-11-30,10.1,0.0,0.0037989482883333124,0.016654783328878993,mid,0,0,
2584,1,12,2006,2006-12-01,10.07,-0.005923001,0.003809426639999979,0.016646670241246022,mid,0,0,
2585,4,12,2006,2006-12-04,10.13,-0.000986193,0.003838233654999979,0.016623336156129143,mid,0,0,
2586,5,12,2006,2006-12-05,10.13,-0.002952756,0.003861767679999979,0.01660366564795463,mid,0,0,
2587,6,12,2006,2006-12-06,10.14,-0.000985222,0.0038886854149999786,0.016582645962960538,mid,0,0,
2588,7,12,2006,2006-12-07,10.16,0.0,0.003919360261666645,0.016558343106432533,mid,0,0,
2589,8,12,2006,2006-12-08,10.19,0.001966568,0.003951408939999979,0.016535870715221473,mid,0,0,
2590,11,12,2006,2006-12-11,10.22,0.013888889,0.0040053073966666445,0.016515422864255183,mid,0,0,
2591,12,12,2006,2006-12-12,10.26,0.018867925,0.004047080249999978,0.01652127400383064,mid,0,0,
2592,13,12,2006,2006-12-13,10.31,0.016765286,0.004089479229999978,0.016521215682381588,mid,0,0,
2593,14,12,2006,2006-12-14,10.37,0.026732673,0.004158847579999978,0.016528775916281414,high,0,0,
2594,15,12,2006,2006-12-15,10.36,0.028798411,0.004245987906666645,0.016520609168627562,high,0,0,
2595,18,12,2006,2006-12-18,10.35,0.02171767,0.004329743989999978,0.016481475363308806,high,0,0,
2596,19,12,2006,2006-12-19,10.39,0.025666338,0.004403538589999979,0.016477713521909784,high,0,0,
2597,20,12,2006,2006-12-20,10.41,0.026627219,0.004468672788333312,0.01648820614512548,high,0,0,
2598,21,12,2006,2006-12-21,10.37,0.020669291,0.004505204939999979,0.016499793100424105,mid,0,0,
2599,22,12,2006,2006-12-22,10.35,0.015701668,0.004529283211666646,0.016505581967681465,mid,0,0,
2600,25,12,2006,2006-12-25,10.37,0.014677104,0.004553745051666646,0.01650973367220669,mid,0,0,
2601,26,12,2006,2006-12-26,10.38,0.011695906,0.004583628918333312,0.01650640096969243,mid,0,0,
2602,27,12,2006,2006-12-27,10.47,0.015518914,0.004619910441666646,0.01650647293710991,mid,0,0,
2603,28,12,2006,2006-12-28,10.46,0.008678881,0.004642771548333312,0.016502573091551762,mid,0,0,
2604,29,12,2006,2006-12-29,10.43,0.006756757,0.004681458969999979,0.01648022246870602,mid,0,0,
2605,2,1,2007,2007-01-02,10.44,0.008695652,0.004706594549999979,0.016474814824950588,mid,0,0,
2606,3,1,2007,2007-01-03,10.44,0.00481232,0.004727257308333312,0.01646714531712998,mid,0,0,
2607,4,1,2007,2007-01-04,10.41,0.0,0.004750376266666646,0.016450719405623294,mid,0,0,
2608,5,1,2007,2007-01-05,10.32,-0.004821601,0.004790316901666645,0.01639816826159314,mid,0,0,
2609,8,1,2007,2007-01-08,10.31,-0.003864734,0.004831912436666645,0.016344329844790593,mid,0,0,
2610,9,1,2007,2007-01-09,10.36,-0.00096432,0.004849102228333312,0.016332777718982068,mid,0,0,
2611,10,1,2007,2007-01-10,10.33,-0.004816956,0.004853621019999979,0.01632972234232758,mid,0,0,
2612,11,1,2007,2007-01-11,10.39,-0.007640879,0.004838789784999979,0.01633703303089249,mid,0,0,
2613,12,1,2007,2007-01-12,10.4,-0.005736138,0.004822900441666645,0.016342682707416047,mid,0,0,
2614,15,1,2007,2007-01-15,10.46,0.002876318,0.004786939264999979,0.016323143083557097,mid,0,0,
2615,16,1,2007,2007-01-16,10.46,0.001915709,0.004747287211666645,0.016301121421274146,mid,0,0,
2616,17,1,2007,2007-01-17,10.42,-0.001915709,0.004714370371666645,0.0162945898931777,mid,0,0,
2617,18,1,2007,2007-01-18,10.45,0.003842459,0.004673886149999978,0.016266459609048406,mid,0,0,
2618,19,1,2007,2007-01-19,10.48,0.015503876,0.004654622849999978,0.01624673446375791,mid,0,0,
2619,22,1,2007,2007-01-22,10.52,0.020368574,0.0046434091833333115,0.016233535371577408,mid,0,0,
2620,23,1,2007,2007-01-23,10.56,0.019305019,0.004654460429999978,0.016241266794570504,mid,0,0,
2621,24,1,2007,2007-01-24,10.56,0.022265247,0.004664177686666645,0.016250068656096916,high,0,0,
2622,25,1,2007,2007-01-25,10.52,0.012512031,0.0046703744549999775,0.01625235488998306,mid,0,0,
2623,26,1,2007,2007-01-26,10.51,0.010576923,0.004666985426666644,0.0162509083867872,mid,0,0,
2624,29,1,2007,2007-01-29,10.51,0.004780115,0.004649826656666644,0.016245334429403704,mid,0,0,
2625,30,1,2007,2007-01-30,10.57,0.010516252,0.0046527338599999775,0.016246229390837905,mid,0,0,
2626,31,1,2007,2007-01-31,10.56,0.013435701,0.0046605251099999774,0.016249323516109505,mid,0,0,
2627,1,2,2007,2007-02-01,10.64,0.018181818,0.004676317359999977,0.01625786438151714,mid,0,0,
2628,2,2,2007,2007-02-02,10.68,0.019083969,0.004666300469999977,0.01624711139842581,mid,0,0,
2629,5,2,2007,2007-02-05,10.67,0.014258555,0.004648188681666643,0.016230314342429233,mid,0,0,
2630,6,2,2007,2007-02-06,10.73,0.016098485,0.004654160081666644,0.016233872444450476,mid,0,0,
2631,7,2,2007,2007-02-07,10.76,0.018939394,0.0046753608966666445,0.01624422228904554,mid,0,0,
2632,8,2,2007,2007-02-08,10.73,0.019961977,0.004683724258333311,0.016250808349979644,mid,0,0,
2633,9,2,2007,2007-02-09,10.7,0.018078021,0.004697249893333311,0.016258584731879945,mid,0,0,
2634,12,2,2007,2007-02-12,10.66,0.014272122,0.004700409699999977,0.016260263754369602,mid,0,0,
2635,13,2,2007,2007-02-13,10.75,0.017029328,0.004714299159999978,0.01626723997544397,mid,0,0,
2636,14,2,2007,2007-02-14,10.8,0.022727273,0.004748042298333311,0.016283590321350985,high,0,0,
2637,15,2,2007,2007-02-15,10.81,0.015977444,0.004776726448333311,0.01628819463086711,mid,0,0,
2638,16,2,2007,2007-02-16,10.83,0.014044944,0.004824614491666644,0.01627310317251839,mid,0,0,
2639,26,2,2007,2007-02-26,10.83,0.014995314,0.004857776616666644,0.016273522605291052,mid,0,0,
2640,27,2,2007,2007-02-27,10.57,-0.014911463,0.0048288038649999775,0.016293239551924216,low,0,0,
2641,1,3,2007,2007-03-01,10.45,-0.028810409,0.004745763854999977,0.016337520707101833,very low,0,0,
2642,2,3,2007,2007-03-02,10.35,-0.035414725,0.004660154446666644,0.016413111492409434,very low,0,0,
2643,3,3,2007,2007-03-03,10.33,-0.034579439,0.004569640831666644,0.01647948667614567,very low,0,0,
2644,5,3,2007,2007-03-05,10.15,-0.047842402,0.004465453616666644,0.016612594969063834,extremely low,1,0,
2645,6,3,2007,2007-03-06,10.32,-0.04,0.004374156408333311,0.016706082824151074,very low,0,1,10.32
2646,7,3,2007,2007-03-07,10.33,-0.043518519,0.004278935774999978,0.016815790974290618,very low,0,0,
2647,8,3,2007,2007-03-08,10.4,-0.037927845,0.00419514656833331,0.0169005661435221,very low,0,0,
2648,9,3,2007,2007-03-09,10.45,-0.035087719,0.004115963103333311,0.016973097977665472,very low,0,0,
2649,12,3,2007,2007-03-12,10.51,-0.029547553,0.004070822271666645,0.017026556550589503,low,0,0,
2650,13,3,2007,2007-03-13,10.34,-0.021759697,0.004048941641666645,0.017051324723947478,low,0,0,
2651,14,3,2007,2007-03-14,10.25,-0.019138756,0.0040594165966666455,0.01703511165365387,low,0,0,
2652,15,3,2007,2007-03-15,10.39,0.003864734,0.004106115468333312,0.016995998828024092,mid,0,0,
2653,16,3,2007,2007-03-16,10.43,0.009680542,0.004160540716666645,0.016961384658878254,mid,0,0,
2654,19,3,2007,2007-03-19,10.51,0.03546798,0.004273870883333312,0.016942980980210052,high,0,0,
2655,20,3,2007,2007-03-20,10.59,0.026162791,0.004351860648333312,0.01693584661768454,high,0,0,
2656,21,3,2007,2007-03-21,10.69,0.034849952,0.004440468931666646,0.01695612293197651,high,0,0,
2657,22,3,2007,2007-03-22,10.74,0.032692308,0.0045193463549999795,0.0169773071220584,high,0,0,
2658,23,3,2007,2007-03-23,10.77,0.03062201,0.004570383038333313,0.017009695115476633,high,0,0,
2659,26,3,2007,2007-03-26,10.73,0.020932445,0.004592924768333313,0.01702241822009747,mid,0,0,
2660,27,3,2007,2007-03-27,10.73,0.037717602,0.004637130721666646,0.017073951284436364,high,0,0,
2661,28,3,2007,2007-03-28,10.67,0.04097561,0.004680578684999979,0.01713319388764185,very high,0,0,
2662,29,3,2007,2007-03-29,10.77,0.036573628,0.004716782256666646,0.017177614144092124,high,0,0,
2663,30,3,2007,2007-03-30,10.78,0.033557047,0.004737644661666647,0.017205050865682397,high,0,0,
2664,2,4,2007,2007-04-02,10.83,0.030447193,0.004728199033333313,0.017189344609737634,high,0,0,
2665,3,4,2007,2007-04-03,10.91,0.030217186,0.004726929453333313,0.017187430556058182,high,0,0,
2666,4,4,2007,2007-04-04,10.91,0.020579981,0.00471562411499998,0.0171747425026569,mid,0,0,
2667,9,4,2007,2007-04-09,10.95,0.019553073,0.004711083856666646,0.017170451762804698,mid,0,0,
2668,10,4,2007,2007-04-10,11.05,0.025998143,0.0047257842383333125,0.017184912589374424,high,0,0,
2669,11,4,2007,2007-04-11,11.03,0.027958993,0.004735617853333312,0.01719653170490251,high,0,0,
2670,12,4,2007,2007-04-12,11.05,0.029822926,0.004734072216666645,0.01719423110525138,high,0,0,
2671,13,4,2007,2007-04-13,11.12,0.042174321,0.004767643044999979,0.017247641062441244,very high,0,0,
2672,14,4,2007,2007-04-14,11.12,0.032497679,0.004803513159999979,0.01728291716677297,high,0,0,
2673,16,4,2007,2007-04-16,11.24,0.042671614,0.004866551708333312,0.01735192266936953,very high,0,0,
2674,17,4,2007,2007-04-17,11.24,0.037857802,0.004943670481666646,0.01739557148288774,high,0,0,
2675,18,4,2007,2007-04-18,11.28,0.033913841,0.005024232011666646,0.017417645198791083,high,0,0,
2676,19,4,2007,2007-04-19,11.21,0.027497709,0.005086203576666646,0.017431364513306572,high,0,0,
2677,20,4,2007,2007-04-20,11.31,0.032876712,0.005157140146666646,0.017457734638152898,high,0,0,
2678,23,4,2007,2007-04-23,11.28,0.02081448,0.0052139459449999795,0.017453129231705913,mid,0,0,
2679,24,4,2007,2007-04-24,11.26,0.020852221,0.005278675666666646,0.01743895828927984,mid,0,0,
2680,25,4,2007,2007-04-25,11.35,0.027149321,0.00536569064499998,0.0174175668644594,high,0,0,
2681,26,4,2007,2007-04-26,11.33,0.018884892,0.005433093608333313,0.01739143896562122,mid,0,0,
2682,27,4,2007,2007-04-27,11.32,0.017985612,0.005493226443333313,0.01737231958880456,mid,0,0,
2683,30,4,2007,2007-04-30,11.27,0.002669039,0.00550370620499998,0.017368709802168626,mid,0,0,
2684,2,5,2007,2007-05-02,11.32,0.007117438,0.005513548399999979,0.017367947006081644,mid,0,0,
2685,3,5,2007,2007-05-03,11.37,0.007978723,0.005510586108333313,0.017367373751042275,mid,0,0,
2686,4,5,2007,2007-05-04,11.39,0.016057092,0.00551697302999998,0.01737055145776331,mid,0,0,
2687,7,5,2007,2007-05-07,11.41,0.008841733,0.005519484313333313,0.01737092363959712,mid,0,0,
2688,8,5,2007,2007-05-08,11.39,0.009751773,0.00551332487999998,0.017368762905783406,mid,0,0,
2689,9,5,2007,2007-05-09,11.42,0.014209591,0.005516657511666647,0.017370241749523646,mid,0,0,
2690,10,5,2007,2007-05-10,11.35,0.0,0.005490137723333313,0.017366490711947534,mid,0,0,
2691,11,5,2007,2007-05-11,11.37,0.00353045,0.005457262116666647,0.017351467317704608,mid,0,0,
2692,14,5,2007,2007-05-14,11.38,0.005300353,0.005414908486666647,0.01732070552760656,mid,0,0,
2693,15,5,2007,2007-05-15,11.4,0.011535049,0.00540588497999998,0.017316096211409344,mid,0,0,
2694,16,5,2007,2007-05-16,11.45,0.011484099,0.005396776556666647,0.0173114509221384,mid,0,0,
2695,17,5,2007,2007-05-17,11.44,0.006156552,0.005398985946666646,0.017311463175980788,mid,0,0,
2696,18,5,2007,2007-05-18,11.49,0.008779631,0.00539751560499998,0.017311137969997954,mid,0,0,
2697,21,5,2007,2007-05-21,11.49,0.007011394,0.005378861456666647,0.017303343687758318,mid,0,0,
2698,22,5,2007,2007-05-22,11.5,0.009657594,0.00536882153999998,0.017299102902033316,mid,0,0,
2699,23,5,2007,2007-05-23,11.51,0.007880911,0.00535582048499998,0.01729427007603914,mid,0,0,
2700,24,5,2007,2007-05-24,11.35,0.0,0.00532770803499998,0.017289234843991884,mid,0,0,
2701,25,5,2007,2007-05-25,11.34,-0.002638522,0.005313342396666647,0.017292271891866867,mid,0,0,
2702,28,5,2007,2007-05-28,11.33,-0.004393673,0.005298073641666646,0.01729679861008557,mid,0,0,
2703,29,5,2007,2007-05-29,11.31,-0.007894737,0.005280947493333313,0.017304777087728963,mid,0,0,
2704,30,5,2007,2007-05-30,11.3,-0.013100437,0.00525316104999998,0.01732090423147159,low,0,0,
2705,31,5,2007,2007-05-31,11.33,-0.009615385,0.005217103356666647,0.017329312317776346,mid,0,0,
2706,1,6,2007,2007-06-01,11.37,-0.010443864,0.005203684156666647,0.01733832969752419,mid,0,0,
2707,4,6,2007,2007-06-04,11.38,-0.009573542,0.00520560667999998,0.017336624171306395,mid,0,0,
2708,5,6,2007,2007-06-05,11.35,-0.013043478,0.005219497003333313,0.017318619135051967,low,0,0,
2709,6,6,2007,2007-06-06,11.24,-0.023457863,0.005202174119999979,0.017342119997544845,low,0,0,
2710,7,6,2007,2007-06-07,11.1,-0.022026432,0.005195084253333313,0.017352394777727355,low,0,0,
2711,8,6,2007,2007-06-08,11.05,-0.025573192,0.005172279943333313,0.017383848312015986,low,0,0,
2712,11,6,2007,2007-06-11,11.11,-0.019417476,0.0051735276066666456,0.017382053477887204,low,0,0,
2713,12,6,2007,2007-06-12,11.04,-0.023872679,0.005173328089999978,0.017382386743438803,low,0,0,
2714,13,6,2007,2007-06-13,11.08,-0.019469027,0.005188329296666645,0.01735716946846218,low,0,0,
2715,14,6,2007,2007-06-14,11.18,-0.013239188,0.005201893436666645,0.01733954527709695,low,0,0,
2716,15,6,2007,2007-06-15,11.29,-0.00703606,0.005216145886666645,0.017325937783067413,mid,0,0,
2717,20,6,2007,2007-06-20,11.21,-0.014938489,0.005205304629999978,0.017336524957184525,low,0,0,
2718,21,6,2007,2007-06-21,11.17,-0.015859031,0.005191008833333311,0.017350369870788113,low,0,0,
2719,22,6,2007,2007-06-22,11.04,-0.017793594,0.005195448309999978,0.017344135893200135,low,0,0,
2720,23,6,2007,2007-06-23,11.03,-0.006306306,0.005221125978333311,0.01731561320991151,mid,0,0,
2721,25,6,2007,2007-06-25,11.03,-0.001809955,0.00526223293333331,0.01726945826862832,mid,0,0,
2722,26,6,2007,2007-06-26,11.01,-0.0090009,0.005273462264999976,0.017257966620216978,mid,0,0,
2723,27,6,2007,2007-06-27,10.98,-0.005434783,0.00528062489333331,0.017252619299321707,mid,0,0,
2724,28,6,2007,2007-06-28,11.05,-0.002707581,0.005280182261666643,0.017252821166774873,mid,0,0,
2725,29,6,2007,2007-06-29,11.06,-0.010733453,0.00528656501833331,0.017246174917960752,mid,0,0,
2726,2,7,2007,2007-07-02,11.13,-0.014171833,0.0052730955199999765,0.017258226856677644,low,0,0,
2727,3,7,2007,2007-07-03,11.19,-0.001784121,0.0052741722083333095,0.017257765618519615,mid,0,0,
2728,4,7,2007,2007-07-04,11.21,0.003581021,0.005276065596666643,0.017257517020736687,mid,0,0,
2729,5,7,2007,2007-07-05,11.21,0.015398551,0.005299682346666643,0.01726166401134692,mid,0,0,
2730,6,7,2007,2007-07-06,11.23,0.018132366,0.005309352196666644,0.01726723336534707,mid,0,0,
2731,9,7,2007,2007-07-09,11.22,0.017225748,0.005311279741666643,0.01726850100220059,mid,0,0,
2732,10,7,2007,2007-07-10,11.13,0.010899183,0.00529664471833331,0.017260021905955374,mid,0,0,
2733,11,7,2007,2007-07-11,11.14,0.014571949,0.005290218769999976,0.017255842301206123,mid,0,0,
2734,12,7,2007,2007-07-12,11.29,0.021719457,0.005303978044999977,0.01726565918967208,mid,0,0,
2735,13,7,2007,2007-07-13,11.31,0.022603978,0.005317020799999976,0.017275781055972026,high,0,0,
2736,16,7,2007,2007-07-16,11.32,0.017070979,0.005325047594999977,0.017280128257528993,mid,0,0,
2737,17,7,2007,2007-07-17,11.32,0.011617516,0.00533425989833331,0.017282010081746922,mid,0,0,
2738,18,7,2007,2007-07-18,11.26,0.004460303,0.00534982381833331,0.017277001939436362,mid,0,0,
2739,19,7,2007,2007-07-19,11.33,0.010704728,0.005369710021666643,0.017276286062248812,mid,0,0,
2740,20,7,2007,2007-07-20,11.22,-0.000890472,0.005376346079999977,0.017273109880597215,mid,0,0,
2741,23,7,2007,2007-07-23,11.26,0.003565062,0.005376205124999977,0.0172731243397928,mid,0,0,
2742,24,7,2007,2007-07-24,11.07,-0.005390836,0.005377272669999976,0.01727243791140384,mid,0,0,
2743,25,7,2007,2007-07-25,11.04,-0.008976661,0.00537839520333331,0.01727148150835265,mid,0,0,
2744,26,7,2007,2007-07-26,10.81,-0.0425155,0.005323639096666643,0.017371034827064757,very low,0,0,
2745,27,7,2007,2007-07-27,10.63,-0.060123784,0.00521938748333331,0.017574948612735345,extremely low,0,0,
2746,30,7,2007,2007-07-30,10.6,-0.06360424,0.005109344903333309,0.017797788745571093,extremely low,0,0,
2747,31,7,2007,2007-07-31,10.67,-0.057420495,0.0050176795916666425,0.01797736649180961,extremely low,0,0,
2748,1,8,2007,2007-08-01,10.59,-0.059502664,0.004910338549999976,0.01816931065556605,extremely low,0,0,
2749,2,8,2007,2007-08-02,10.69,-0.056487202,0.0048039082016666425,0.01834109176418822,extremely low,0,0,
2750,3,8,2007,2007-08-03,10.51,-0.063279857,0.004696401789999975,0.01854996597231699,extremely low,1,0,
2751,6,8,2007,2007-08-06,10.58,-0.060390764,0.004603831324999976,0.018735338575830197,extremely low,0,1,10.58
2752,7,8,2007,2007-08-07,10.72,-0.031616983,0.004555181659999976,0.018791440622423137,low,0,0,
2753,8,8,2007,2007-08-08,10.87,-0.015398551,0.004541697676666642,0.01880286668799767,low,0,0,
2754,9,8,2007,2007-08-09,10.69,-0.011100833,0.004525228808333309,0.018812246220613994,mid,0,0,
2755,10,8,2007,2007-08-10,10.49,-0.013170273,0.0045133671349999755,0.01882116903310837,mid,0,0,
2756,13,8,2007,2007-08-13,10.57,-0.002830189,0.0045267660949999755,0.018813059407432806,mid,0,0,
2757,14,8,2007,2007-08-14,10.41,-0.024367385,0.0045023350166666426,0.01884107400025637,low,0,0,
2758,15,8,2007,2007-08-15,10.28,-0.029272899,0.004469807014999976,0.018882533126142135,low,0,0,
2759,16,8,2007,2007-08-16,10.17,-0.048643592,0.004402962003333309,0.01899928257440805,very low,1,0,
2760,17,8,2007,2007-08-17,10.3,-0.019980971,0.0043798478333333096,0.01902052101579176,low,0,1,10.3
2761,20,8,2007,2007-08-20,10.4,-0.017013233,0.00435758257833331,0.01903775240982039,low,0,0,
2762,21,8,2007,2007-08-21,10.41,-0.02891791,0.004319523936666642,0.01908143358036439,low,0,0,
2763,22,8,2007,2007-08-22,10.55,-0.029438822,0.004256144304999976,0.019130321493078844,low,0,0,
2764,23,8,2007,2007-08-23,10.63,-0.005612722,0.004254929776666643,0.019130925865770608,mid,0,0,
2765,24,8,2007,2007-08-24,10.68,0.018112488,0.004307447748333309,0.019125634322605518,mid,0,0,
2766,27,8,2007,2007-08-27,10.69,0.011352886,0.0043365442349999755,0.019123046523723552,mid,0,0,
2767,28,8,2007,2007-08-28,10.52,0.010566763,0.004348028054999975,0.019124718287800897,mid,0,0,
2768,29,8,2007,2007-08-29,10.62,0.03307393,0.0043805732749999755,0.019156986087685672,high,0,0,
2769,30,8,2007,2007-08-30,10.63,0.045231072,0.004445708291666642,0.019229314974372896,very high,0,0,
2770,31,8,2007,2007-08-31,10.78,0.046601942,0.004511078071666642,0.019305821852776756,very high,0,0,
2771,3,9,2007,2007-09-03,10.79,0.0375,0.004565428111666643,0.01935273542715338,high,0,0,
2772,4,9,2007,2007-09-04,10.85,0.042267051,0.004637913179999976,0.019412370429723824,high,0,0,
2773,5,9,2007,2007-09-05,10.7,0.014218009,0.0046839131866666436,0.019402296941605297,mid,0,0,
2774,6,9,2007,2007-09-06,10.74,0.010348071,0.00473183481833331,0.019380671143511944,mid,0,0,
2775,7,9,2007,2007-09-07,10.61,-0.006554307,0.004745602331666643,0.019369693455918286,mid,0,0,
2776,10,9,2007,2007-09-10,10.59,-0.009354537,0.004754581461666642,0.019361891733407136,mid,0,0,
2777,11,9,2007,2007-09-11,10.73,0.019961977,0.004836691471666642,0.019321636593341462,mid,0,0,
2778,12,9,2007,2007-09-12,10.78,0.015065913,0.004898253331666642,0.019295224619404378,mid,0,0,
2779,13,9,2007,2007-09-13,10.84,0.019755409,0.0049617413599999756,0.019281307860500873,mid,0,0,
