Date,Price,1d Price_C,5d Price_C,10d Price_C,T10Y2Y,T10Y2Y_C,S&P500 Close,1d S&P500 Close_C,5d S&P500 Close_C,10d S&P500 Close_C,University of Michigan Consumer,M2,Average Weekly Hours of Production,Building Permits,Manufacturers' New Orders Durable Goods,Real personal income excluding current transfer receipts,"All Employees, Total Nonfarm",Industrial Production Index,Inventories to Sales Ratios,Label
1997/2/11,12.26,-0.014469453,-0.000814996,0.000816327,0.55,-0.03,789.590027,0.00363536,0.022123012,0.015471512,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,Low Point
1997/2/12,12.22,-0.003262643,-0.00407498,-0.000817661,0.49,-0.06,802.77002,0.016692198,0.023719394,0.04185485,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,Low Point
1997/2/13,12.27,0.004091653,-0.008885299,0.008216927,0.49,0,811.820007,0.011273449,0.032639711,0.053600148,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,High Point
1997/2/14,12.37,0.008149959,-0.004827031,0.015599343,0.49,0,808.47998,-0.004114246,0.028391177,0.056808919,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,Extremely High Point
1997/2/15,12.38,0.000808407,-0.004823151,0.018930041,0.49,0,808.47998,0,0.02764608,0.056808919,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,Extremely High Point
1997/2/17,12.38,0,0.009787928,0.008964955,0.49,0,808.47998,0,0.023923748,0.046576026,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,Extremely High Point
1997/2/18,12.5,0.009693053,0.022913257,0.018744906,0.48,-0.01,816.289978,0.009660101,0.016841633,0.040960501,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,Extremely High Point
1997/2/19,12.44,-0.0048,0.013854931,0.004846527,0.48,0,812.48999,-0.004655194,0.000825285,0.033491933,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,Extremely High Point
1997/2/20,12.48,0.003215434,0.008892482,0.004022526,0.53,0.05,802.799988,-0.011926303,-0.00702552,0.021166195,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,Extremely High Point
1997/2/21,12.53,0.00400641,0.012116317,0.007234727,0.51,-0.02,801.77002,-0.00128297,-0.008299476,0.019117156,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,Extremely High Point
1997/2/22,12.56,0.002394254,0.01453958,0.024469821,0.51,0,801.77002,0,-0.008299476,0.015425718,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,Extremely High Point
1997/2/24,12.55,-0.000796178,0.004,0.02700491,0.5,-0.01,810.280029,0.010614027,-0.007362517,0.009355119,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,Extremely High Point
1997/2/25,11.38,-0.093227092,-0.085209003,-0.072534637,0.5,0,812.030029,0.002159747,-0.000566113,0.000258705,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,Little High Point
1997/2/26,11.44,0.005272408,-0.083333333,-0.075181892,0.5,0,805.679993,-0.007819952,0.00358745,-0.003463273,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,Little High Point
1997/2/27,11.38,-0.005244755,-0.091779729,-0.080775444,0.49,-0.01,795.070007,-0.013168983,-0.008356527,-0.016586648,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,Little High Point
1997/2/28,11.29,-0.007908612,-0.10111465,-0.088045234,0.47,-0.02,790.820007,-0.005345441,-0.013657299,-0.021843426,99.7,3490.1,40.9,1445,162332,7986,121675,86.2047,1.41,Little High Point
1997/3/1,11.26,-0.002657219,-0.102788845,-0.0992,0.47,0,790.820007,0,-0.024016416,-0.031202112,100,3491.775,39.7,1436,162332,7986,121990,0,1.41,Little High Point
1997/3/3,11.26,0,-0.010544815,-0.094855305,0.47,0,795.309998,0.00567764,-0.02059041,-0.021144866,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,Little High Point
1997/3/4,11.18,-0.007104796,-0.022727273,-0.104166667,0.49,0.02,790.950012,-0.005482121,-0.018282669,-0.014760807,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,Little High Point
1997/3/5,11.14,-0.003577818,-0.021089631,-0.110933759,0.47,-0.02,801.98999,0.013957871,0.008703615,0.000274355,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,Little High Point
1997/3/6,11.15,0.000897666,-0.012400354,-0.112261146,0.47,0,798.559998,-0.004276851,0.009787298,-0.004003669,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/7,11.08,-0.006278027,-0.01598579,-0.117131474,0.47,0,804.969971,0.008026915,0.017892774,-0.006553362,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,Little High Point
1997/3/8,11.11,0.002707581,-0.013321492,-0.023725835,0.47,0,804.969971,0,0.012146173,-0.008694331,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/10,11.12,0.00090009,-0.005366726,-0.027972028,0.46,-0.01,813.650024,0.010783077,0.02869968,0.009892303,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/11,11.19,0.006294964,0.00448833,-0.016695958,0.48,0.02,811.340027,-0.002839055,0.011658546,0.020463632,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/12,11.23,0.00357462,0.007174888,-0.005314438,0.48,0,804.26001,-0.008726325,0.007137863,0.016995021,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/13,11.19,-0.003561888,0.009927798,-0.006216696,0.51,0.03,789.559998,-0.018277686,-0.019143538,-0.001593294,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/14,11.16,-0.002680965,0.00450045,-0.008880995,0.53,0.02,793.169983,0.004572148,-0.014658917,-0.002690794,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/15,11.12,-0.003584229,0,-0.005366726,0.53,0,793.169983,0,-0.025170578,0.002806715,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/17,11.13,0.000899281,-0.00536193,-0.000897666,0.5,-0.03,795.710022,0.003202389,-0.019264432,-0.007830482,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/18,11.02,-0.009883199,-0.018699911,-0.011659193,0.5,0,789.659973,-0.007603334,-0.018153379,-0.011145092,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/19,10.97,-0.004537205,-0.019660411,-0.009927798,0.5,0,785.77002,-0.004926111,-0.004800114,-0.023851761,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,Little High Point
1997/3/20,10.88,-0.008204193,-0.025089606,-0.02070207,0.48,-0.02,782.650024,-0.003970622,-0.013263183,-0.027727677,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/21,10.91,0.002757353,-0.018884892,-0.018884892,0.45,-0.03,784.099976,0.001852619,-0.011435136,-0.036317885,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/22,10.88,-0.002749771,-0.022461815,-0.027703307,0.45,0,784.099976,0,-0.0145908,-0.033574149,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,Little High Point
1997/3/24,10.91,0.002757353,-0.009981851,-0.028495102,0.43,-0.02,790.890015,0.00865966,0.001557686,-0.016623971,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/25,10.87,-0.003666361,-0.00911577,-0.028596962,0.42,-0.01,789.070007,-0.002301215,0.004199686,-0.000620587,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/26,10.95,0.007359706,0.006433824,-0.018817204,0.42,0,790.5,0.001812251,0.010029995,-0.003366218,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/27,10.91,-0.003652968,0,-0.018884892,0.45,0.03,773.880005,-0.021024662,-0.013034015,-0.024320106,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/28,10.88,-0.002749771,0,-0.022461815,0.45,0,773.880005,0,-0.013034015,-0.027434639,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/3/31,10.86,-0.001838235,-0.004582951,-0.014519056,0.47,0.02,757.119995,-0.021657117,-0.042698756,-0.041207582,100,3491.775,39.7,1436,161827,8020.2,121990,79.8273,1.41,High Point
1997/4/1,10.87,0.00092081,0,-0.00911577,0.48,0.01,759.640015,0.003328429,-0.037297061,-0.033254011,101.4,3494.725,41.3,1421,161827,8020.2,122286,79.8273,1.41,Extremely High Point
1997/4/2,10.76,-0.010119595,-0.017351598,-0.011029412,0.46,-0.02,750.109985,-0.012545455,-0.051094263,-0.041576743,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,High Point
1997/4/3,10.75,-0.000929368,-0.014665445,-0.014665445,0.46,0,750.320007,0.000279988,-0.030443994,-0.043081201,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,High Point
1997/4/7,10.79,0.00372093,-0.008272059,-0.008272059,0.46,0,762.130005,0.015739948,-0.015183232,-0.028019349,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,High Point
1997/4/8,10.75,-0.003707136,-0.010128913,-0.014665445,0.47,0.01,766.119995,0.005235314,0.011887151,-0.031319171,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,High Point
1997/4/9,10.74,-0.000930233,-0.011959522,-0.011959522,0.47,0,760.599976,-0.007205162,0.001263705,-0.036080488,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,High Point
1997/4/10,10.72,-0.001862197,-0.003717472,-0.021004566,0.45,-0.02,758.340027,-0.002971271,0.01097178,-0.040683078,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little High Point
1997/4/11,10.67,-0.004664179,-0.00744186,-0.021998167,0.45,0,737.650024,-0.02728328,-0.016886106,-0.046816019,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little High Point
1997/4/12,10.63,-0.003748828,-0.014828545,-0.022977941,0.45,0,737.650024,0,-0.032120479,-0.046816019,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little Low Point
1997/4/14,10.65,0.001881468,-0.009302326,-0.019337017,0.44,-0.01,743.72998,0.008242331,-0.029225206,-0.017685459,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little High Point
1997/4/15,10.57,-0.007511737,-0.015828678,-0.027598896,0.43,-0.01,754.719971,0.014776856,-0.007730746,-0.00647681,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little Low Point
1997/4/16,10.56,-0.000946074,-0.014925373,-0.018587361,0.41,-0.02,763.530029,0.011673281,0.006843898,0.017890768,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little Low Point
1997/4/17,10.61,0.004734848,-0.005623243,-0.013023256,0.42,0.01,761.77002,-0.002305095,0.032698428,0.015260173,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little High Point
1997/4/18,10.61,0,-0.001881468,-0.016682113,0.42,0,766.340027,0.005999195,0.038893787,0.005524021,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little High Point
1997/4/19,10.63,0.001885014,-0.001877934,-0.011162791,0.42,0,766.340027,0,0.030400882,0.000287203,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little High Point
1997/4/21,10.64,0.000940734,0.006622517,-0.009310987,0.41,-0.01,760.369995,-0.007790317,0.007486252,-0.000302368,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little Low Point
1997/4/22,10.74,0.009398496,0.017045455,0.001865672,0.41,0,774.609985,0.018727712,0.014511487,0.0214547,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little High Point
1997/4/23,10.7,-0.003724395,0.008482564,0.002811621,0.42,0.01,773.640015,-0.001252204,0.015582124,0.048790063,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little Low Point
1997/4/24,10.74,0.003738318,0.012252592,0.010348071,0.41,-0.01,771.179993,-0.003179802,0.00631569,0.045455118,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little Low Point
1997/4/25,10.71,-0.002793296,0.00752587,0.005633803,0.4,-0.01,765.369995,-0.007533907,-0.001265798,0.029096602,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little Low Point
1997/4/26,10.71,0,0.006578947,0.013245033,0.4,0,765.369995,0,0.006575746,0.014111226,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little Low Point
1997/4/28,10.71,0,-0.002793296,0.014204545,0.41,0.01,772.960022,0.009916808,-0.002130056,0.01235052,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little High Point
1997/4/29,10.66,-0.004668534,-0.003738318,0.004712535,0.43,0.02,794.049988,0.027284679,0.026381744,0.042374952,101.4,3494.725,41.3,1421,170221,8058,122286,80.793,1.41,Little Low Point
1997/4/30,10.61,-0.004690432,-0.012104283,0,0.43,0,801.340027,0.009180831,0.039108942,0.045671632,101.4,3494.725,41.3,1421,167568,8096.5,122286,81.334,1.41,Low Point
1997/5/2,10.68,0.006597549,-0.00280112,0.004703669,0.42,-0.01,812.969971,0.01451312,0.062192111,0.06084759,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Low Point
1997/5/3,10.76,0.007490637,0.004668534,0.011278195,0.42,0,812.969971,0,0.062192111,0.069176817,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Little Low Point
1997/5/5,10.78,0.001858736,0.006535948,0.003724395,0.39,-0.03,830.289978,0.021304609,0.074169368,0.071881326,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Little Low Point
1997/5/6,10.8,0.001855288,0.013133208,0.009345794,0.38,-0.01,827.76001,-0.00304709,0.042453274,0.06995501,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Little Low Point
1997/5/7,10.87,0.006481481,0.024505184,0.012104283,0.4,0.02,815.619995,-0.014666105,0.017820111,0.057625979,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Little Low Point
1997/5/8,10.84,-0.00275989,0.014981273,0.012138189,0.39,-0.01,820.26001,0.005688942,0.008967169,0.071716967,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Little Low Point
1997/5/9,10.81,-0.002767528,0.00464684,0.009337068,0.43,0.04,824.780029,0.005510471,0.014527053,0.077622633,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Extremely Low Point
1997/5/10,10.78,-0.002775208,0,0.006535948,0.43,0,824.780029,0,-0.006636174,0.067040992,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Extremely Low Point
1997/5/12,10.82,0.003710575,0.001851852,0.015009381,0.42,-0.01,837.659973,0.015616217,0.011959944,0.054920957,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Extremely Low Point
1997/5/13,10.93,0.010166359,0.005519779,0.030160226,0.41,-0.01,833.130005,-0.005407884,0.021468343,0.039671022,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Low Point
1997/5/14,10.91,-0.001829826,0.006457565,0.021535581,0.42,0.01,836.039978,0.00349282,0.019237763,0.028377441,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Extremely Low Point
1997/5/15,10.85,-0.005499542,0.003700278,0.008364312,0.42,0,841.880005,0.006985344,0.020732772,0.035561011,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Extremely Low Point
1997/5/16,10.86,0.000921659,0.00742115,0.00742115,0.42,0,829.75,-0.014408235,0.006025814,-0.000650349,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Extremely Low Point
1997/5/17,10.92,0.005524862,0.009242144,0.011111111,0.42,0,829.75,0,-0.00944294,0.002404066,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Extremely Low Point
1997/5/19,10.93,0.000915751,0,0.005519779,0.43,0.01,833.27002,0.004242266,0.000168059,0.02164001,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Extremely Low Point
1997/5/20,10.96,0.002744739,0.004582951,0.011070111,0.45,0.02,841.659973,0.010068709,0.006722161,0.026089243,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Low Point
1997/5/21,11.18,0.020072993,0.030414747,0.034227567,0.49,0.04,839.349976,-0.002744573,-0.003005213,0.017665252,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Little Low Point
1997/5/22,11.2,0.001788909,0.031307551,0.038961039,0.49,0,835.659973,-0.004396263,0.007122595,0.013191328,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Little Low Point
1997/5/23,11.26,0.005357143,0.031135531,0.040665434,0.49,0,847.030029,0.013606079,0.020825585,0.01118599,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Low Point
1997/5/24,11.3,0.003552398,0.033851784,0.033851784,0.49,0,847.030029,0,0.016513265,0.0166841,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Little Low Point
1997/5/26,11.3,0,0.031021898,0.035747021,0.49,0,847.030029,0,0.006380315,0.013145365,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Little Low Point
1997/5/27,11.33,0.002654867,0.013416816,0.044239631,0.49,0,849.710022,0.003163988,0.01234294,0.009300633,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Little Low Point
1997/5/28,11.34,0.000882613,0.0125,0.044198895,0.46,-0.03,847.210022,-0.00294218,0.01382147,0.021042509,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Little Low Point
1997/5/29,11.33,-0.000881834,0.006216696,0.037545788,0.45,-0.01,844.080017,-0.003694485,-0.003482771,0.017270283,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Little Low Point
1997/5/30,11.32,-0.000882613,0.001769912,0.03568161,0.45,0,848.280029,0.004975846,0.001475745,0.018013379,103.2,3520.96,41.1,1414,167568,8096.5,122546,81.334,1.43,Little Low Point
1997/5/31,11.32,0,0.001769912,0.032846715,0.45,0,848.280029,0,0.001475745,0.007865476,103.2,3520.96,41.1,1414,174054,8109.6,122546,81.3531,1.43,Little Low Point
1997/6/2,11.32,0,-0.000882613,0.012522361,0.43,-0.02,846.359985,-0.002263455,-0.003942565,0.008351712,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Little Low Point
1997/6/3,11.34,0.001766784,0,0.0125,0.43,0,845.47998,-0.001039753,-0.002042046,0.011751199,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Little High Point
1997/6/4,11.57,0.020282187,0.021182701,0.027531083,0.42,-0.01,840.109985,-0.006351416,-0.004703383,-0.008169774,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Little High Point
1997/6/5,11.4,-0.014693172,0.007067138,0.008849558,0.42,0,843.429993,0.003951873,-0.005717494,-0.004250187,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Little High Point
1997/6/6,11.36,-0.003508772,0.003533569,0.005309735,0.39,-0.03,858.01001,0.017286576,0.011470246,0.012962918,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Little Low Point
1997/6/7,11.39,0.002640845,0.006183746,0.005295675,0.39,0,858.01001,0,0.013764858,0.009768024,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Little High Point
1997/6/10,11.42,0.002633889,0.007054674,0.007054674,0.4,0.01,865.27002,0.008461451,0.02340687,0.021317026,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Little High Point
1997/6/11,11.39,-0.00262697,-0.015557476,0.005295675,0.37,-0.03,869.570007,0.004969532,0.035066863,0.030198547,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Little High Point
1997/6/12,11.43,0.003511853,0.002631579,0.009717314,0.41,0.04,883.460022,0.015973429,0.047460998,0.041472146,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Little High Point
1997/6/13,11.37,-0.005249344,0.000880282,0.004416961,0.4,-0.01,893.27002,0.011104066,0.041095103,0.053036721,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Little High Point
1997/6/14,11.37,0,-0.001755926,0.004416961,0.4,0,893.27002,0,0.041095103,0.05542563,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Little Low Point
1997/6/16,11.37,0,-0.004378284,0.002645503,0.38,-0.02,893.900024,0.000705278,0.033087942,0.057269297,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Low Point
1997/6/17,11.4,0.002638522,0.000877963,-0.014693172,0.38,0,894.419983,0.000581675,0.028577315,0.064646295,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Little Low Point
1997/6/18,11.4,0,-0.002624672,0,0.38,0,889.059998,-0.005992694,0.006338686,0.054100524,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Little Low Point
1997/6/19,11.46,0.005263158,0.007915567,0.008802817,0.36,-0.02,897.98999,0.010044307,0.005283923,0.04659617,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Low Point
1997/6/20,11.42,-0.003490401,0.004397537,0.002633889,0.35,-0.01,898.700012,0.000790679,0.00607878,0.047423691,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Low Point
1997/6/21,11.38,-0.003502627,0.000879507,-0.003502627,0.35,0,898.700012,0,0.005369715,0.038635329,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Extremely Low Point
1997/6/23,11.37,-0.000878735,-0.002631579,-0.001755926,0.36,0.01,878.619995,-0.022343404,-0.017665066,0.010407429,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Extremely Low Point
1997/6/24,11.38,0.000879507,-0.001754386,-0.004374453,0.39,0.03,896.340027,0.020168027,0.008188456,0.014579047,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Extremely Low Point
1997/6/25,11.4,0.001757469,-0.005235602,0.002638522,0.4,0.01,888.98999,-0.008200054,-0.010022383,-0.004791418,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Extremely Low Point
1997/6/26,11.46,0.005263158,0.003502627,0.007915567,0.45,0.05,883.679993,-0.005973067,-0.016713051,-0.010735866,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Extremely Low Point
1997/6/27,11.56,0.008726003,0.015817223,0.016710642,0.43,-0.02,887.299988,0.0040965,-0.012685016,-0.007383416,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Extremely Low Point
1997/6/28,11.59,0.002595156,0.019349164,0.016666667,0.43,0,887.299988,0,0.009879121,-0.007960461,104.5,3547.8,41.2,1402,174054,8109.6,122814,81.3531,1.42,Extremely Low Point
1997/6/30,11.59,0,0.018453427,0.016666667,0.43,0,885.140015,-0.002434321,-0.012495272,-0.004409132,104.5,3547.8,41.2,1402,168586,8153.8,122814,81.8293,1.42,Extremely Low Point
1997/7/2,11.67,0.006902502,0.023684211,0.018324607,0.4,-0.03,904.030029,0.021341272,0.01691812,0.006726176,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Low Point
1997/7/3,11.67,0,0.018324607,0.021891419,0.38,-0.02,916.919983,0.014258325,0.037615415,0.020273696,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Little Low Point
1997/7/4,11.95,0.023993145,0.033737024,0.050087873,0.38,0,916.919983,0,0.033382165,0.020273696,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Little High Point
1997/7/5,12.09,0.011715481,0.043140638,0.063324538,0.38,0,916.919983,0,0.033382165,0.043591073,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Little Low Point
1997/7/7,12.1,0.00082713,0.044003451,0.063268893,0.35,-0.03,912.200012,-0.005147637,0.030571431,0.017694161,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Little High Point
1997/7/8,11.96,-0.011570248,0.024850043,0.049122807,0.35,0,918.75,0.00718043,0.016282613,0.033476204,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Little High Point
1997/7/9,11.82,-0.011705686,0.01285347,0.031413613,0.35,0,907.539978,-0.012201384,-0.010229906,0.027000707,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Little High Point
1997/7/10,11.94,0.010152284,-0.00083682,0.032871972,0.35,0,913.780029,0.006875786,-0.003424458,0.029843392,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Little High Point
1997/7/11,12.14,0.016750419,0.004135649,0.047454702,0.34,-0.01,916.679993,0.003173591,-0.000261735,0.033111693,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,High Point
1997/7/12,11.98,-0.013179572,-0.009917355,0.033649698,0.34,0,916.679993,0,0.004911183,0.035632756,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Extremely High Point
1997/7/14,11.98,0,0.001672241,0.026563839,0.32,-0.02,918.380005,0.001854532,-0.000402716,0.01587334,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Extremely High Point
1997/7/15,11.84,-0.011686144,0.001692047,0.014567266,0.34,0.02,925.76001,0.008035895,0.020076286,0.009641002,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,High Point
1997/7/16,11.96,0.010135135,0.001675042,0.00083682,0.33,-0.01,936.590027,0.011698515,0.024962242,0.021452302,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Extremely High Point
1997/7/17,12.23,0.022575251,0.007413509,0.011579818,0.32,-0.01,931.609985,-0.005317206,0.016287027,0.016021029,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Little High Point
1997/7/18,12.11,-0.009811938,0.010851419,0.000826446,0.33,0.01,915.299988,-0.017507323,-0.001505438,0.003398351,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Low Point
1997/7/19,11.84,-0.022295623,-0.011686144,-0.010033445,0.33,0,915.299988,0,-0.00335375,-0.003755115,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Extremely Low Point
1997/7/21,11.83,-0.000844595,-0.000844595,0.000846024,0.33,0,912.940002,-0.002578374,-0.01384809,0.005950178,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Low Point
1997/7/22,11.81,-0.001690617,-0.012541806,-0.010887772,0.25,-0.08,933.97998,0.023046397,-0.002786755,0.022105923,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Little Low Point
1997/7/23,11.76,-0.0042337,-0.03843009,-0.031301483,0.29,0.04,936.559998,0.002762391,0.005313396,0.021686963,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Little Low Point
1997/7/24,11.36,-0.034013605,-0.061932287,-0.051752922,0.29,0,940.299988,0.003993327,0.02731345,0.025766893,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Extremely Low Point
1997/7/25,11.38,0.001760563,-0.038851351,-0.050083472,0.31,0.02,938.789978,-0.001605881,0.025663706,0.022223887,107.1,3565.72,41.4,1440,168586,8153.8,123111,81.8293,1.41,Extremely Low Point
