,Date,Adj Close,Δ% next 10d,Current Status,Investing State
438,24/7/1998,11.17,-0.040286482,bit high,0
439,27/7/1998,11.1,-0.027027027,high,0
440,28/7/1998,10.98,-0.003642987,high,0
441,29/7/1998,10.88,-0.002757353,high,0
442,30/7/1998,10.83,-0.022160665,high,0
443,31/7/1998,11.0,-0.018181818,high,0
444,1/8/1998,10.99,-0.03366697,bit high,0
445,3/8/1998,10.99,-0.032757052,bit high,0
446,4/8/1998,10.92,-0.025641026,high,0
447,5/8/1998,10.76,-0.014869888,high,0
448,6/8/1998,10.72,0.004664179,low,0
449,7/8/1998,10.8,-0.003703704,high,0
450,10/8/1998,10.94,-0.012797075,high,0
451,11/8/1998,10.85,-0.020276498,high,0
452,12/8/1998,10.59,-0.004721435,high,0
453,13/8/1998,10.8,-0.021296296,high,0
454,14/8/1998,10.62,-0.02165725,high,0
455,15/8/1998,10.63,-0.061147695,bit high,0
456,17/8/1998,10.64,-0.068609023,bit high,0
457,18/8/1998,10.6,-0.067924528,bit high,0
458,19/8/1998,10.77,-0.108635097,very high,0
459,20/8/1998,10.76,-0.111524164,very high,0
460,21/8/1998,10.8,-0.103703704,very high,0
461,24/8/1998,10.63,-0.102539981,very high,0
462,25/8/1998,10.54,-0.092979127,very high,0
463,26/8/1998,10.57,-0.097445601,very high,0
464,27/8/1998,10.39,-0.064485082,bit high,0
465,28/8/1998,9.98,0.007014028,low,0
466,29/8/1998,9.91,0.008072654,low,0
467,31/8/1998,9.88,-0.01417004,high,0
468,1/9/1998,9.6,0.025,bit low,0
469,2/9/1998,9.56,0.044979079,bit low,0
470,3/9/1998,9.68,0.036157025,bit low,0
471,4/9/1998,9.54,0.053459119,bit low,0
472,5/9/1998,9.56,0.030334728,bit low,0
473,7/9/1998,9.54,0.034591195,bit low,0
474,8/9/1998,9.72,0.015432099,low,0
475,9/9/1998,10.05,-0.023880597,high,0
476,10/9/1998,9.99,-0.006006006,high,0
477,11/9/1998,9.74,0.032854209,bit low,0
478,14/9/1998,9.84,0.018292683,low,0
479,15/9/1998,9.99,0.002002002,low,0
480,16/9/1998,10.03,-0.013958126,high,0
481,17/9/1998,10.05,-0.023880597,high,0
482,18/9/1998,9.85,-0.024365482,high,0
483,19/9/1998,9.87,-0.066869301,bit high,0
484,21/9/1998,9.87,-0.078014184,bit high,0
485,22/9/1998,9.81,-0.101936799,very high,0
486,23/9/1998,9.93,-0.108761329,very high,0
487,24/9/1998,10.06,-0.132206759,very high,0
488,25/9/1998,10.02,-0.143712575,very high,0
489,28/9/1998,10.01,-0.120879121,very high,0
490,29/9/1998,9.89,-0.070778564,bit high,0
491,30/9/1998,9.81,-0.067278287,bit high,0
492,1/10/1998,9.61,-0.039542144,bit high,0
493,2/10/1998,9.21,0.055374593,bit low,0
494,3/10/1998,9.1,0.068131868,very low,0
495,6/10/1998,8.81,0.118047673,very low,0
496,7/10/1998,8.85,0.120903955,very low,0
497,8/10/1998,8.73,0.1534937,extremely low,0
498,9/10/1998,8.58,0.175990676,extremely low,1
499,12/10/1998,8.8,0.146590909,extremely low,0
500,13/10/1998,9.19,0.092491839,very low,0
501,14/10/1998,9.15,0.093989071,very low,0
502,15/10/1998,9.23,0.088840737,very low,0
503,17/10/1998,9.72,0.054526749,bit low,0
504,19/10/1998,9.72,0.067901235,very low,0
505,20/10/1998,9.85,0.053807107,bit low,0
506,21/10/1998,9.92,0.063508065,very low,0
507,22/10/1998,10.07,0.039721946,bit low,0
508,23/10/1998,10.09,0.060455897,very low,0
509,26/10/1998,10.09,0.052527255,bit low,0
510,27/10/1998,10.04,0.065737052,very low,0
511,28/10/1998,10.01,0.072927073,very low,0
512,29/10/1998,10.05,0.058706468,bit low,0
513,30/10/1998,10.25,0.019512195,low,0
514,31/10/1998,10.38,0.004816956,low,0
515,2/11/1998,10.38,-0.004816956,high,0
516,3/11/1998,10.55,-0.014218009,high,0
517,4/11/1998,10.47,-0.00095511,high,0
518,5/11/1998,10.7,-0.008411215,high,0
519,6/11/1998,10.62,0.014124294,low,0
520,7/11/1998,10.7,0.017757009,low,0
521,9/11/1998,10.74,0.014897579,low,0
522,10/11/1998,10.64,0.042293233,bit low,0
523,11/11/1998,10.45,0.049760766,bit low,0
524,13/11/1998,10.43,0.065196548,very low,0
525,16/11/1998,10.33,0.076476283,very low,1
526,17/11/1998,10.4,0.080769231,very low,0
527,18/11/1998,10.46,0.04875717,bit low,0
528,19/11/1998,10.61,0.034872762,bit low,0
529,20/11/1998,10.77,0.020427112,low,0
530,21/11/1998,10.89,0.006427916,low,0
531,23/11/1998,10.9,0.014678899,low,0
532,24/11/1998,11.09,0.004508566,low,0
533,25/11/1998,10.97,0.007292616,low,0
534,26/11/1998,11.11,-0.0090009,high,0
535,27/11/1998,11.12,-0.017985612,high,0
536,30/11/1998,11.24,-0.036476868,bit high,0
537,1/12/1998,10.97,-0.026435734,high,0
538,2/12/1998,10.98,-0.030054645,bit high,0
539,3/12/1998,10.99,-0.032757052,bit high,0
540,4/12/1998,10.96,-0.024635036,high,0
541,7/12/1998,11.06,-0.026220615,high,0
542,8/12/1998,11.14,-0.034111311,bit high,0
543,9/12/1998,11.05,-0.015384615,high,0
544,10/12/1998,11.01,-0.021798365,high,0
545,11/12/1998,10.92,-0.005494505,high,0
546,14/12/1998,10.83,0.004616805,low,0
547,15/12/1998,10.68,0.014981273,low,0
548,16/12/1998,10.65,0.016901408,low,0
549,17/12/1998,10.63,0.022577611,low,0
550,18/12/1998,10.69,0.042095416,bit low,0
551,19/12/1998,10.77,0.051996286,bit low,0
552,21/12/1998,10.76,0.080855019,very low,0
553,22/12/1998,10.88,0.069852941,very low,0
554,23/12/1998,10.77,0.092850511,very low,0
555,24/12/1998,10.86,0.080110497,very low,0
556,28/12/1998,10.88,0.064338235,very low,0
557,29/12/1998,10.84,0.063653137,very low,0
558,30/12/1998,10.83,0.055401662,bit low,0
559,31/12/1998,10.87,0.059797608,very low,0
560,5/1/1999,11.14,0.034111311,bit low,0
561,6/1/1999,11.33,0.022065313,low,0
562,7/1/1999,11.63,-0.00171969,high,0
563,8/1/1999,11.64,0.015463918,low,0
564,11/1/1999,11.77,-0.002548853,high,0
565,12/1/1999,11.73,-0.005967604,high,0
566,13/1/1999,11.58,0.000863558,low,0
567,14/1/1999,11.53,0.013876843,low,0
568,15/1/1999,11.43,0.016622922,low,0
569,16/1/1999,11.52,0.011284722,low,0
570,18/1/1999,11.52,0.0234375,low,0
571,19/1/1999,11.58,0.018134715,low,0
572,20/1/1999,11.61,0.013781223,low,0
573,21/1/1999,11.82,-0.007614213,high,0
574,22/1/1999,11.74,-0.000851789,high,0
575,25/1/1999,11.66,-0.006003431,high,0
576,26/1/1999,11.59,0.018981881,low,0
577,27/1/1999,11.69,0.010265184,low,0
578,28/1/1999,11.62,-0.002581756,high,0
579,29/1/1999,11.65,-0.020600858,high,0
580,30/1/1999,11.79,-0.038167939,bit high,0
581,1/2/1999,11.79,-0.017811705,high,0
582,2/2/1999,11.77,-0.046728972,bit high,0
583,3/2/1999,11.73,-0.022165388,high,0
584,4/2/1999,11.73,-0.026427962,high,0
585,5/2/1999,11.59,-0.075927524,bit high,0
586,6/2/1999,11.81,-0.090601185,very high,0
587,8/2/1999,11.81,-0.098221846,very high,0
588,9/2/1999,11.59,-0.091458154,very high,0
589,10/2/1999,11.41,-0.089395267,very high,0
590,11/2/1999,11.34,-0.079365079,bit high,0
591,12/2/1999,11.58,-0.10880829,very high,0
592,19/2/1999,11.22,-0.081996435,bit high,0
593,20/2/1999,11.47,-0.101133391,very high,0
594,22/2/1999,11.42,-0.091068301,very high,0
595,23/2/1999,10.71,-0.030812325,bit high,0
596,24/2/1999,10.74,-0.020484171,high,0
597,25/2/1999,10.65,-0.001877934,high,0
598,26/2/1999,10.53,0.014245014,low,0
599,1/3/1999,10.39,0.02213667,low,0
600,2/3/1999,10.44,0.01532567,low,0
601,3/3/1999,10.32,0.031976744,bit low,0
602,4/3/1999,10.3,0.048543689,bit low,0
603,5/3/1999,10.31,0.037827352,bit low,0
604,6/3/1999,10.38,0.015414258,low,0
605,8/3/1999,10.38,0.01734104,low,0
606,9/3/1999,10.52,0.004752852,low,0
607,10/3/1999,10.63,-0.000940734,high,0
608,11/3/1999,10.68,-0.021535581,high,0
609,12/3/1999,10.62,-0.015065913,high,0
610,15/3/1999,10.6,0.000943396,low,0
611,16/3/1999,10.65,-0.002816901,high,0
612,17/3/1999,10.8,-0.017592593,high,0
613,18/3/1999,10.7,-0.012149533,high,0
614,19/3/1999,10.54,0.001897533,low,0
615,20/3/1999,10.56,0.009469697,low,0
616,22/3/1999,10.57,0.00756859,low,0
617,23/3/1999,10.62,0.017890772,low,0
618,24/3/1999,10.45,0.03062201,bit low,0
619,25/3/1999,10.46,0.03250478,bit low,0
620,26/3/1999,10.61,0.011310085,low,0
621,29/3/1999,10.62,0.017890772,low,0
622,30/3/1999,10.61,0.014137606,low,0
623,31/3/1999,10.57,0.018921476,low,0
624,1/4/1999,10.56,0.020833333,low,0
625,2/4/1999,10.66,0.015009381,low,0
626,3/4/1999,10.65,0.02629108,bit low,0
627,6/4/1999,10.81,0.008325624,low,0
628,7/4/1999,10.77,0.000928505,low,0
629,8/4/1999,10.8,-0.011111111,high,0
630,9/4/1999,10.73,0.008387698,low,0
631,12/4/1999,10.81,0.008325624,low,0
632,13/4/1999,10.76,0.021375465,low,0
633,14/4/1999,10.77,0.033426184,bit low,0
634,15/4/1999,10.78,0.039888683,bit low,0
635,16/4/1999,10.82,0.030499076,bit low,0
636,17/4/1999,10.93,0.017383349,low,0
637,19/4/1999,10.9,0.024770642,bit low,0
638,20/4/1999,10.78,0.043599258,bit low,0
639,21/4/1999,10.68,0.047752809,bit low,0
640,22/4/1999,10.82,0.028650647,bit low,0
641,23/4/1999,10.9,0.024770642,bit low,0
642,26/4/1999,10.99,0.031847134,bit low,0
643,27/4/1999,11.13,0.026954178,bit low,0
644,28/4/1999,11.21,0.020517395,low,0
645,29/4/1999,11.15,0.028699552,bit low,0
646,30/4/1999,11.12,0.039568345,bit low,0
647,3/5/1999,11.17,0.024171889,low,0
648,4/5/1999,11.25,0.017777778,low,0
649,5/5/1999,11.19,0.00893655,low,0
650,6/5/1999,11.13,0.030548068,bit low,0
651,7/5/1999,11.17,0.034019696,bit low,0
652,10/5/1999,11.34,0.026455026,bit low,0
653,11/5/1999,11.43,0.026246719,bit low,0
654,12/5/1999,11.44,0.013111888,low,0
655,13/5/1999,11.47,-0.005231037,high,0
656,14/5/1999,11.56,-0.008650519,high,0
657,15/5/1999,11.44,-0.007867133,high,0
658,17/5/1999,11.45,-0.000873362,high,0
659,18/5/1999,11.29,0.013286094,low,0
660,19/5/1999,11.47,-0.002615519,high,0
661,20/5/1999,11.55,-0.01038961,high,0
662,21/5/1999,11.64,-0.014604811,high,0
663,24/5/1999,11.73,-0.027280477,high,0
664,25/5/1999,11.59,-0.000862813,high,0
665,26/5/1999,11.41,0.011393514,low,0
666,27/5/1999,11.46,0.022687609,low,0
667,28/5/1999,11.35,0.032599119,bit low,0
668,29/5/1999,11.44,0.024475524,low,0
669,31/5/1999,11.44,0.02534965,bit low,0
670,1/6/1999,11.44,0.023601399,low,0
671,2/6/1999,11.43,0.020122485,low,0
672,3/6/1999,11.47,0.013949433,low,0
673,4/6/1999,11.41,0.02716915,bit low,0
674,5/6/1999,11.58,0.025906736,bit low,0
675,7/6/1999,11.54,0.046793761,bit low,0
676,8/6/1999,11.72,0.029010239,bit low,0
677,9/6/1999,11.72,0.028156997,bit low,0
678,10/6/1999,11.72,0.015358362,low,0
679,11/6/1999,11.73,0.007672634,low,0
680,14/6/1999,11.71,0.009393681,low,0
681,15/6/1999,11.66,0.015437393,low,0
682,16/6/1999,11.63,0.031814273,bit low,0
683,17/6/1999,11.72,0.0221843,low,0
684,21/6/1999,11.88,0.008417508,low,0
685,22/6/1999,12.08,-0.002483444,high,0
686,23/6/1999,12.06,-0.002487562,high,0
687,24/6/1999,12.05,-0.003319502,high,0
688,25/6/1999,11.9,0.004201681,low,0
689,28/6/1999,11.82,0.007614213,low,0
690,29/6/1999,11.82,0.008460237,low,0
691,30/6/1999,11.84,0.005067568,low,0
692,2/7/1999,12.0,-0.006666667,high,0
693,3/7/1999,11.98,0.007512521,low,0
694,5/7/1999,11.98,0.005843072,low,0
695,6/7/1999,12.05,-0.000829876,high,0
696,7/7/1999,12.03,-0.000831255,high,0
697,8/7/1999,12.01,-0.000832639,high,0
698,9/7/1999,11.95,0.00083682,low,0
699,12/7/1999,11.91,-0.003358522,high,0
700,13/7/1999,11.92,-0.010067114,high,0
701,14/7/1999,11.9,-0.015966387,high,0
702,15/7/1999,11.92,-0.01090604,high,0
703,16/7/1999,12.07,-0.01988401,high,0
704,17/7/1999,12.05,-0.018257261,high,0
705,19/7/1999,12.04,-0.015780731,high,0
706,20/7/1999,12.02,-0.014143095,high,0
707,21/7/1999,12.0,-0.013333333,high,0
708,22/7/1999,11.96,-0.011705686,high,0
709,23/7/1999,11.87,-0.01516428,high,0
710,26/7/1999,11.8,-0.016101695,high,0
711,27/7/1999,11.71,-0.009393681,high,0
712,28/7/1999,11.79,-0.016115352,high,0
713,29/7/1999,11.83,-0.016906171,high,0
714,30/7/1999,11.83,-0.025359256,high,0
715,31/7/1999,11.85,-0.015189873,high,0
716,2/8/1999,11.85,-0.01350211,high,0
717,3/8/1999,11.84,-0.005067568,high,0
718,4/8/1999,11.82,-0.005076142,high,0
719,5/8/1999,11.69,0.007698888,low,0
720,6/8/1999,11.61,0.01205857,low,0
721,7/8/1999,11.6,0.012931034,low,0
722,9/8/1999,11.6,0.021551724,low,0
723,10/8/1999,11.63,0.01805675,low,0
724,11/8/1999,11.53,0.032090199,bit low,0
725,12/8/1999,11.67,0.011139674,low,0
726,13/8/1999,11.69,0.017964072,low,0
727,16/8/1999,11.78,0.0,none,0
728,17/8/1999,11.76,-0.00255102,high,0
729,18/8/1999,11.78,-0.008488964,high,0
730,19/8/1999,11.75,-0.012765957,high,0
731,20/8/1999,11.75,-0.006808511,high,0
732,21/8/1999,11.85,-0.017721519,high,0
733,23/8/1999,11.84,-0.000844595,high,0
734,24/8/1999,11.9,-0.005882353,high,0
735,25/8/1999,11.8,0.005932203,low,0
736,26/8/1999,11.9,0.0,none,0
737,27/8/1999,11.78,0.006791171,low,0
738,30/8/1999,11.73,0.025575448,bit low,0
739,31/8/1999,11.68,0.038527397,bit low,0
740,1/9/1999,11.6,0.043103448,bit low,0
741,2/9/1999,11.67,0.026563839,bit low,0
742,3/9/1999,11.64,0.024914089,bit low,0
743,4/9/1999,11.83,0.001690617,low,0
744,6/9/1999,11.83,0.005071851,low,0
745,7/9/1999,11.87,0.00168492,low,0
746,8/9/1999,11.9,-0.018487395,high,0
747,9/9/1999,11.86,-0.015177066,high,0
748,10/9/1999,12.03,-0.048212801,bit high,0
749,13/9/1999,12.13,-0.046990932,bit high,0
750,14/9/1999,12.1,-0.044628099,bit high,0
751,15/9/1999,11.98,-0.032554257,bit high,0
752,16/9/1999,11.93,-0.015926236,high,0
753,17/9/1999,11.85,-0.007594937,high,0
754,18/9/1999,11.89,-0.001682086,high,0
755,20/9/1999,11.89,0.008410429,low,0
756,22/9/1999,11.68,0.02140411,low,0
757,23/9/1999,11.68,0.036815068,bit low,0
758,27/9/1999,11.45,0.063755459,very low,1
759,28/9/1999,11.56,0.057958478,bit low,0
760,29/9/1999,11.56,0.060553633,very low,0
761,30/9/1999,11.59,0.052631579,bit low,0
762,1/10/1999,11.74,0.022998296,low,0
763,2/10/1999,11.76,0.017006803,low,0
764,4/10/1999,11.87,-0.01769166,high,0
765,5/10/1999,11.99,-0.027522936,high,0
766,6/10/1999,11.93,-0.038558256,bit high,0
767,7/10/1999,12.11,-0.045417011,bit high,0
768,8/10/1999,12.18,-0.036945813,bit high,0
769,11/10/1999,12.23,-0.036794767,bit high,0
770,12/10/1999,12.26,-0.022022838,high,0
771,13/10/1999,12.2,-0.019672131,high,0
772,14/10/1999,12.01,-0.005828476,high,0
773,15/10/1999,11.96,-0.00083612,high,0
774,16/10/1999,11.66,0.051457976,bit low,0
775,18/10/1999,11.66,0.066895369,very low,0
776,19/10/1999,11.47,0.084568439,very low,1
777,20/10/1999,11.56,0.077854671,very low,0
778,21/10/1999,11.73,0.063086104,very low,0
779,22/10/1999,11.78,0.072156197,very low,0
780,25/10/1999,11.99,0.066722269,very low,0
781,26/10/1999,11.96,0.070234114,very low,0
782,27/10/1999,11.94,0.072864322,very low,0
783,28/10/1999,11.95,0.080334728,very low,0
784,29/10/1999,12.26,0.063621533,very low,0
785,30/10/1999,12.44,0.076366559,very low,0
786,1/11/1999,12.44,0.099678457,very low,0
787,2/11/1999,12.46,0.121187801,extremely low,0
788,3/11/1999,12.47,0.127506014,extremely low,0
789,4/11/1999,12.63,0.095011876,very low,0
790,5/11/1999,12.79,0.105551212,very low,0
791,6/11/1999,12.8,0.11015625,very low,0
792,8/11/1999,12.81,0.106947697,very low,0
793,9/11/1999,12.91,0.098373354,very low,0
794,10/11/1999,13.04,0.085889571,very low,0
795,11/11/1999,13.39,0.072442121,very low,0
796,15/11/1999,13.68,0.05628655,bit low,0
797,16/11/1999,13.97,0.047959914,bit low,0
798,17/11/1999,14.06,0.043385491,bit low,0
799,18/11/1999,13.83,0.041214751,bit low,0
800,19/11/1999,14.14,0.024752475,bit low,0
801,20/11/1999,14.21,0.024630542,bit low,0
802,22/11/1999,14.18,0.047249647,bit low,0
803,23/11/1999,14.18,0.046544429,bit low,0
804,24/11/1999,14.16,0.070621469,very low,0
805,25/11/1999,14.36,0.059888579,very low,0
806,26/11/1999,14.45,0.062975779,very low,0
807,29/11/1999,14.64,0.051912568,bit low,0
808,30/11/1999,14.67,0.055896387,bit low,0
809,1/12/1999,14.4,0.080555556,very low,0
810,2/12/1999,14.49,0.066942719,very low,0
811,3/12/1999,14.56,0.050137363,bit low,0
812,4/12/1999,14.85,0.037037037,bit low,0
813,6/12/1999,14.84,0.047843666,bit low,0
814,7/12/1999,15.16,0.025725594,bit low,0
815,8/12/1999,15.22,0.021024967,low,0
816,9/12/1999,15.36,0.013671875,low,0
817,10/12/1999,15.4,0.015584416,low,0
818,13/12/1999,15.49,0.025823112,bit low,0
819,14/12/1999,15.56,0.024421594,low,0
820,15/12/1999,15.46,0.038163001,bit low,0
821,16/12/1999,15.29,0.058207979,bit low,0
822,17/12/1999,15.4,0.056493506,bit low,0
823,18/12/1999,15.55,0.04244373,bit low,0
824,20/12/1999,15.55,0.019935691,low,0
825,21/12/1999,15.54,-0.014800515,high,0
826,22/12/1999,15.57,-0.040462428,bit high,0
827,23/12/1999,15.64,-0.035805627,bit high,0
828,24/12/1999,15.89,-0.021397105,high,0
829,27/12/1999,15.94,-0.028230866,high,0
830,28/12/1999,16.05,-0.040498442,bit high,0
831,29/12/1999,16.18,-0.035846724,bit high,0
832,30/12/1999,16.27,-0.027043639,high,0
833,4/1/2000,16.21,-0.024059223,high,0
834,5/1/2000,15.86,0.008827238,low,0
835,6/1/2000,15.31,0.042455911,bit low,0
836,7/1/2000,14.94,0.064257028,very low,1
837,10/1/2000,15.08,0.063660477,very low,0
838,11/1/2000,15.55,0.030868167,bit low,0
839,12/1/2000,15.49,0.024531956,bit low,0
840,13/1/2000,15.4,0.024675325,bit low,0
841,14/1/2000,15.6,0.012820513,low,0
842,15/1/2000,15.83,-0.002526848,high,0
843,17/1/2000,15.82,-0.005689001,high,0
844,18/1/2000,16.0,-0.018125,high,0
845,19/1/2000,15.96,-0.025689223,high,0
846,20/1/2000,15.9,-0.009433962,high,0
847,21/1/2000,16.04,0.002493766,low,0
848,24/1/2000,16.03,0.074235808,very low,0
849,25/1/2000,15.87,0.092627599,very low,0
850,26/1/2000,15.78,0.091888466,very low,0
851,27/1/2000,15.8,0.101898734,very low,0
852,28/1/2000,15.79,0.101963268,very low,0
853,29/1/2000,15.73,0.102352193,very low,0
854,31/1/2000,15.71,0.087842139,very low,0
855,1/2/2000,15.55,0.09903537,very low,1
856,2/2/2000,15.75,0.10031746,very low,0
857,3/2/2000,16.08,0.059701493,very low,0
858,8/2/2000,17.22,-0.011614402,high,0
859,9/2/2000,17.34,-0.016724337,high,0
860,10/2/2000,17.23,-0.019152641,high,0
861,11/2/2000,17.41,-0.005169443,high,0
862,14/2/2000,17.4,0.004597701,low,0
863,15/2/2000,17.34,-0.008650519,high,0
864,16/2/2000,17.09,0.011117613,low,0
865,17/2/2000,17.09,-0.056758338,bit high,0
866,18/2/2000,17.33,-0.056549336,bit high,0
867,19/2/2000,17.04,-0.02758216,high,0
868,21/2/2000,17.02,-0.025851939,high,0
869,22/2/2000,17.05,-0.031671554,bit high,0
870,23/2/2000,16.9,-0.030177515,bit high,0
871,24/2/2000,17.32,-0.050230947,bit high,0
872,25/2/2000,17.48,-0.053775744,bit high,0
873,29/2/2000,17.19,-0.03432228,bit high,0
874,1/3/2000,17.28,-0.063078704,bit high,0
875,2/3/2000,16.12,-0.006203474,high,0
876,3/3/2000,16.35,-0.037308869,bit high,0
877,4/3/2000,16.57,-0.038624019,bit high,0
878,6/3/2000,16.58,-0.026537998,high,0
879,7/3/2000,16.51,-0.025439128,high,0
880,8/3/2000,16.39,-0.012812691,high,0
881,9/3/2000,16.45,-0.01337386,high,0
882,10/3/2000,16.54,-0.019347037,high,0
883,13/3/2000,16.6,-0.01626506,high,0
884,14/3/2000,16.19,0.008029648,low,0
885,15/3/2000,16.02,0.014357054,low,0
886,16/3/2000,15.74,0.021601017,low,0
887,17/3/2000,15.93,-0.016321406,high,0
888,20/3/2000,16.14,-0.026641884,high,0
889,21/3/2000,16.09,-0.05842138,bit high,0
890,22/3/2000,16.18,-0.079110012,bit high,0
891,23/3/2000,16.23,-0.066543438,bit high,0
892,24/3/2000,16.22,-0.047472256,bit high,0
893,27/3/2000,16.33,-0.055725658,bit high,0
894,28/3/2000,16.32,-0.063112745,bit high,0
895,29/3/2000,16.25,-0.078153846,bit high,0
896,30/3/2000,16.08,-0.088308458,very high,0
897,31/3/2000,15.67,-0.079770262,bit high,0
898,1/4/2000,15.71,-0.119032463,very high,0
899,5/4/2000,15.15,-0.081188119,bit high,0
900,6/4/2000,14.9,-0.065100671,bit high,0
901,7/4/2000,15.15,-0.062046205,bit high,0
902,8/4/2000,15.45,-0.07184466,bit high,0
903,10/4/2000,15.42,-0.071335927,bit high,0
904,11/4/2000,15.29,-0.059516024,bit high,0
905,12/4/2000,14.98,-0.048731642,bit high,0
906,13/4/2000,14.66,-0.002728513,high,0
907,14/4/2000,14.42,0.010402219,low,0
908,15/4/2000,13.84,0.050578035,bit low,0
909,17/4/2000,13.92,0.054597701,bit low,0
910,18/4/2000,13.93,0.061737258,very low,0
911,19/4/2000,14.21,0.044334975,bit low,0
912,20/4/2000,14.34,0.015341702,low,0
913,21/4/2000,14.32,0.013268156,low,0
914,24/4/2000,14.38,0.020166898,low,0
915,25/4/2000,14.25,0.029473684,bit low,0
916,26/4/2000,14.62,-0.004787962,high,0
917,27/4/2000,14.57,-0.017844887,high,0
918,28/4/2000,14.54,-0.03301238,bit high,0
919,29/4/2000,14.68,-0.044959128,bit high,0
920,2/5/2000,14.79,-0.039891819,bit high,0
921,3/5/2000,14.84,-0.029649596,bit high,0
922,4/5/2000,14.56,-0.000686813,high,0
923,5/5/2000,14.51,-0.013094418,high,0
924,6/5/2000,14.67,-0.032038173,bit high,0
925,8/5/2000,14.67,-0.063394683,bit high,0
926,9/5/2000,14.55,-0.055670103,bit high,0
927,10/5/2000,14.31,-0.053109713,bit high,0
928,11/5/2000,14.06,-0.046941679,bit high,0
929,12/5/2000,14.02,-0.042796006,bit high,0
930,15/5/2000,14.2,-0.048591549,bit high,0
931,16/5/2000,14.4,-0.066666667,bit high,0
932,17/5/2000,14.55,-0.067353952,bit high,0
933,18/5/2000,14.32,-0.027932961,high,0
934,19/5/2000,14.2,-0.012676056,high,0
935,20/5/2000,13.74,0.0356623,bit low,0
936,22/5/2000,13.74,0.058951965,bit low,0
937,23/5/2000,13.55,0.073800738,very low,0
938,24/5/2000,13.4,0.082089552,very low,1
939,25/5/2000,13.42,0.084202683,very low,0
940,26/5/2000,13.51,0.074759437,very low,0
941,29/5/2000,13.44,0.075892857,very low,0
942,30/5/2000,13.57,0.063375092,very low,0
943,31/5/2000,13.92,0.04454023,bit low,0
944,1/6/2000,14.02,0.038516405,bit low,0
945,2/6/2000,14.23,0.021784961,low,0
946,3/6/2000,14.55,0.0,none,0
947,5/6/2000,14.55,0.0,none,0
948,7/6/2000,14.5,0.015862069,low,0
949,8/6/2000,14.55,0.013058419,low,0
950,9/6/2000,14.52,0.01446281,low,0
951,12/6/2000,14.46,-0.000691563,high,0
952,13/6/2000,14.43,-0.011781012,high,0
953,14/6/2000,14.54,-0.014442916,high,0
954,15/6/2000,14.56,-0.01717033,high,0
955,16/6/2000,14.54,-0.011004127,high,0
956,17/6/2000,14.55,-0.021305842,high,0
957,19/6/2000,14.55,-0.009621993,high,0
958,20/6/2000,14.73,-0.008825526,high,0
959,21/6/2000,14.74,-0.010854817,high,0
960,22/6/2000,14.73,-0.019687712,high,0
961,23/6/2000,14.45,-0.002076125,high,0
962,26/6/2000,14.26,0.02454418,bit low,0
963,27/6/2000,14.33,0.023028611,low,0
964,28/6/2000,14.31,0.026554857,bit low,0
965,29/6/2000,14.38,0.030598053,bit low,0
966,30/6/2000,14.24,0.047752809,bit low,0
967,3/7/2000,14.41,0.045107564,bit low,0
968,4/7/2000,14.6,0.032191781,bit low,0
969,5/7/2000,14.58,0.040466392,bit low,0
970,6/7/2000,14.44,0.038781163,bit low,0
971,7/7/2000,14.42,0.034674064,bit low,0
972,10/7/2000,14.61,0.041067762,bit low,0
973,11/7/2000,14.66,0.029331514,bit low,0
974,12/7/2000,14.69,0.017699115,low,0
975,13/7/2000,14.82,0.012145749,low,0
976,14/7/2000,14.92,0.003351206,low,0
977,15/7/2000,15.06,-0.023904382,high,0
978,17/7/2000,15.07,-0.050431321,bit high,0
979,18/7/2000,15.17,-0.056690837,bit high,0
980,19/7/2000,15.0,-0.038,bit high,0
981,20/7/2000,14.92,-0.034182306,bit high,0
982,21/7/2000,15.21,-0.057199211,bit high,0
983,24/7/2000,15.09,-0.049039099,bit high,0
984,25/7/2000,14.95,-0.03812709,bit high,0
985,26/7/2000,15.0,-0.040666667,bit high,0
986,27/7/2000,14.97,-0.019372077,high,0
987,28/7/2000,14.7,0.002721088,low,0
988,29/7/2000,14.31,0.026554857,bit low,0
989,31/7/2000,14.31,0.023060797,low,0
990,1/8/2000,14.43,0.014553015,low,0
991,2/8/2000,14.41,0.025676613,bit low,0
992,3/8/2000,14.34,0.029986053,bit low,0
993,4/8/2000,14.35,0.032752613,bit low,0
994,5/8/2000,14.38,0.042420028,bit low,0
995,7/8/2000,14.39,0.039610841,bit low,0
996,8/8/2000,14.68,0.019073569,low,0
997,9/8/2000,14.74,0.019674355,low,0
998,10/8/2000,14.69,0.023144997,low,0
999,11/8/2000,14.64,0.030737705,bit low,0
1000,14/8/2000,14.64,0.027322404,bit low,0
1001,15/8/2000,14.78,0.02368065,low,0
1002,16/8/2000,14.77,0.020311442,low,0
1003,17/8/2000,14.82,0.012820513,low,0
1004,18/8/2000,14.99,0.018679119,low,0
1005,19/8/2000,14.96,0.02540107,bit low,0
1006,21/8/2000,14.96,0.02540107,bit low,0
1007,22/8/2000,15.03,0.02994012,bit low,0
1008,24/8/2000,15.03,0.013972056,low,0
1009,25/8/2000,15.09,-0.007289596,high,0
1010,28/8/2000,15.04,-0.002659574,high,0
1011,29/8/2000,15.13,-0.018506279,high,0
1012,30/8/2000,15.07,-0.03251493,bit high,0
