Date,Price,%change,Label
2010/09/16,8.15,0.49,Little Low Point
2010/09/17,8.12,0.0,Little High Point
2010/09/20,8.22,0.49,Little Low Point
2010/09/21,8.21,0.85,Little Low Point
2010/09/23,8.13,2.09,Low Point
2010/09/24,8.25,0.73,Little Low Point
2010/09/27,8.22,1.09,Little Low Point
2010/09/28,8.24,0.61,Little Low Point
2010/09/29,8.22,1.82,Little Low Point
2010/09/30,8.18,1.96,Low Point
2010/10/01,8.19,1.95,Little Low Point
2010/10/04,8.12,2.83,Low Point
2010/10/05,8.26,0.36,Little High Point
2010/10/06,8.28,0.48,Little High Point
2010/10/07,8.3,0.84,Little Low Point
2010/10/08,8.31,0.6,Little High Point
2010/10/11,8.31,0.84,Little Low Point
2010/10/12,8.29,0.84,Little Low Point
2010/10/13,8.37,-0.84,Little High Point
2010/10/14,8.34,-0.24,Little High Point
2010/10/15,8.35,-0.24,Little High Point
2010/10/18,8.35,-0.12,Little High Point
2010/10/19,8.29,1.09,Little Low Point
2010/10/20,8.32,0.72,Little High Point
2010/10/21,8.37,1.91,Little Low Point
2010/10/22,8.36,1.79,Little Low Point
2010/10/25,8.38,1.19,Little Low Point
2010/10/26,8.36,1.44,Little Low Point
2010/10/27,8.3,1.33,Little Low Point
2010/10/28,8.32,0.6,Little High Point
2010/10/29,8.33,0.36,Little High Point
2010/11/01,8.34,0.0,Little High Point
2010/11/02,8.38,-2.03,High Point
2010/11/03,8.38,-2.03,High Point
2010/11/04,8.53,-2.23,High Point
2010/11/05,8.51,-1.76,High Point
2010/11/08,8.48,-1.65,High Point
2010/11/09,8.48,-3.07,Extremely High Point
2010/11/10,8.41,-2.26,High Point
2010/11/11,8.37,-1.67,High Point
2010/11/12,8.36,-2.27,High Point
2010/11/15,8.34,-3.12,Extremely High Point
2010/11/16,8.21,-2.31,High Point
2010/11/17,8.21,-0.73,Little High Point
2010/11/18,8.34,-1.2,High Point
2010/11/19,8.36,-1.08,High Point
2010/11/22,8.34,-1.44,High Point
2010/11/23,8.22,0.97,Little Low Point
2010/11/24,8.22,0.97,Little Low Point
2010/11/25,8.23,0.85,Little Low Point
2010/11/26,8.17,2.08,Little Low Point
2010/11/29,8.08,3.47,Low Point
2010/11/30,8.02,4.99,Extremely Low Point
2010/12/01,8.15,2.45,Low Point
2010/12/02,8.24,1.58,Little Low Point
2010/12/03,8.27,1.09,Little Low Point
2010/12/06,8.22,1.7,Little Low Point
2010/12/07,8.3,1.45,Little Low Point
2010/12/08,8.3,1.69,Little Low Point
2010/12/09,8.3,1.2,Little Low Point
2010/12/10,8.34,0.72,Little Low Point
2010/12/13,8.36,0.0,Little High Point
2010/12/14,8.42,-0.48,Little High Point
2010/12/15,8.35,0.24,Little High Point
2010/12/16,8.37,-0.6,Little High Point
2010/12/17,8.36,0.0,Little High Point
2010/12/20,8.36,0.12,Little High Point
2010/12/21,8.42,-0.24,Little High Point
2010/12/22,8.44,-0.95,Little High Point
2010/12/23,8.4,-1.19,High Point
2010/12/24,8.4,-2.86,Extremely High Point
2010/12/27,8.36,-3.11,Extremely High Point
2010/12/28,8.38,-2.98,Extremely High Point
2010/12/29,8.37,-1.91,High Point
2010/12/30,8.32,-0.84,Little High Point
2010/12/31,8.36,-0.48,Little High Point
2011/01/03,8.37,-1.31,Little High Point
2011/01/04,8.4,-1.07,Little High Point
2011/01/05,8.36,-0.96,Little High Point
2011/01/06,8.3,-0.6,Little High Point
2011/01/07,8.16,1.1,Little Low Point
2011/01/10,8.1,2.1,Low Point
2011/01/11,8.13,1.6,Little Low Point
2011/01/12,8.21,0.97,Little Low Point
2011/01/13,8.25,0.73,Little Low Point
2011/01/14,8.32,-1.56,Little High Point
2011/01/17,8.26,-1.09,Little High Point
2011/01/18,8.31,-0.48,Little High Point
2011/01/19,8.28,1.09,Little Low Point
2011/01/20,8.25,0.73,Little Low Point
2011/01/21,8.25,0.73,Little Low Point
2011/01/24,8.27,0.73,Little Low Point
2011/01/25,8.26,1.57,Little Low Point
2011/01/26,8.29,1.69,Little Low Point
2011/01/27,8.31,2.17,Low Point
2011/01/28,8.19,4.03,Extremely Low Point
2011/01/31,8.17,4.53,Extremely Low Point
2011/02/01,8.27,2.78,Low Point
2011/02/08,8.37,0.72,Little Low Point
2011/02/09,8.31,0.96,Little Low Point
2011/02/10,8.31,1.56,Low Point
2011/02/11,8.33,2.16,Low Point
2011/02/14,8.39,1.19,Little Low Point
2011/02/15,8.43,0.12,Little Low Point
2011/02/16,8.49,-0.12,Little Low Point
2011/02/17,8.52,-0.82,Little High Point
2011/02/18,8.54,-1.52,Little High Point
2011/02/21,8.5,-0.94,Little High Point
2011/02/22,8.43,-0.47,Little High Point
2011/02/23,8.39,-0.83,Little High Point
2011/02/24,8.44,-1.54,Little High Point
2011/02/25,8.51,-3.41,High Point
2011/03/01,8.49,-5.42,Extremely High Point
2011/03/02,8.44,-5.45,Extremely High Point
2011/03/03,8.48,-4.6,Extremely High Point
2011/03/04,8.45,-3.79,Extremely High Point
2011/03/07,8.41,-2.02,High Point
2011/03/08,8.42,-1.78,High Point
2011/03/09,8.39,-1.19,High Point
2011/03/10,8.32,0.12,Little High Point
2011/03/11,8.31,0.24,Little High Point
2011/03/14,8.22,1.22,Little Low Point
2011/03/15,8.03,3.74,Extremely Low Point
2011/03/16,7.98,5.26,Extremely Low Point
2011/03/17,8.09,3.46,Low Point
2011/03/18,8.13,2.95,Low Point
2011/03/21,8.24,1.94,Little Low Point
2011/03/22,8.27,1.09,Little Low Point
2011/03/23,8.29,1.09,Little Low Point
2011/03/24,8.33,0.6,Little Low Point
2011/03/25,8.33,0.12,Little High Point
2011/03/28,8.32,0.6,Little Low Point
2011/03/29,8.33,0.0,Little High Point
2011/03/30,8.4,-0.48,Little High Point
2011/03/31,8.37,-1.31,High Point
2011/04/01,8.37,-1.19,High Point
2011/04/06,8.4,0.0,Little High Point
2011/04/07,8.36,0.96,Little Low Point
2011/04/08,8.38,0.6,Little High Point
2011/04/11,8.38,0.72,Little Low Point
2011/04/12,8.34,1.8,Little Low Point
2011/04/13,8.37,2.03,Little Low Point
2011/04/14,8.33,3.0,Low Point
2011/04/15,8.36,2.75,Low Point
2011/04/18,8.26,3.75,Extremely Low Point
2011/04/19,8.27,3.02,Low Point
2011/04/20,8.4,0.83,Little Low Point
2011/04/21,8.44,0.47,Little High Point
2011/04/22,8.43,0.0,Little High Point
2011/04/25,8.44,0.36,Little High Point
2011/04/26,8.49,-0.47,Little High Point
2011/04/27,8.54,-1.17,High Point
2011/04/28,8.58,-1.98,High Point
2011/04/29,8.59,-2.44,Extremely High Point
2011/05/03,8.57,-2.45,High Point
2011/05/04,8.52,-1.06,Little High Point
2011/05/05,8.47,-0.24,Little High Point
2011/05/06,8.48,-1.18,Little High Point
2011/05/09,8.43,-1.66,High Point
2011/05/10,8.47,-1.89,High Point
2011/05/11,8.45,-1.3,Little High Point
2011/05/12,8.44,-0.95,Little High Point
2011/05/13,8.41,-0.12,Little High Point
2011/05/16,8.38,0.12,Little High Point
2011/05/17,8.36,1.32,Little Low Point
2011/05/18,8.43,-0.71,Little High Point
2011/05/19,8.45,-1.18,Little High Point
2011/05/20,8.38,-0.95,Little High Point
2011/05/23,8.29,-0.12,Little High Point
2011/05/24,8.31,-1.08,Little High Point
2011/05/25,8.34,-0.96,Little High Point
2011/05/26,8.36,-2.27,High Point
2011/05/27,8.4,-2.5,High Point
2011/05/30,8.39,-1.31,High Point
2011/05/31,8.47,-3.78,Extremely High Point
2011/06/01,8.37,-2.87,High Point
2011/06/02,8.35,-2.04,High Point
2011/06/03,8.3,-1.33,Little High Point
2011/06/07,8.28,0.0,Little High Point
2011/06/08,8.22,0.0,Little High Point
2011/06/09,8.26,-1.33,Little High Point
2011/06/10,8.17,-0.73,Little High Point
2011/06/13,8.19,-0.61,Little High Point
2011/06/14,8.28,-0.97,Little High Point
2011/06/15,8.15,1.96,Low Point
2011/06/16,8.13,3.08,Extremely Low Point
2011/06/17,8.18,3.18,Extremely Low Point
2011/06/20,8.19,3.05,Low Point
2011/06/21,8.28,1.93,Low Point
2011/06/22,8.22,2.43,Low Point
2011/06/23,8.15,3.8,Extremely Low Point
2011/06/24,8.11,3.7,Extremely Low Point
2011/06/27,8.14,1.47,Little Low Point
2011/06/28,8.2,0.61,Little Low Point
2011/06/29,8.31,-0.24,Little High Point
2011/06/30,8.38,-1.43,Little High Point
2011/07/01,8.44,-2.01,High Point
2011/07/04,8.44,-2.96,High Point
2011/07/05,8.44,-2.13,High Point
2011/07/06,8.42,-1.31,Little High Point
2011/07/07,8.46,-0.83,Little High Point
2011/07/08,8.41,0.36,Little Low Point
2011/07/11,8.26,1.69,Little Low Point
2011/07/12,8.25,1.94,Low Point
2011/07/13,8.29,0.24,Little High Point
2011/07/14,8.26,0.0,Little High Point
2011/07/15,8.27,-0.36,Little High Point
2011/07/18,8.19,0.0,Little High Point
2011/07/19,8.26,-3.03,High Point
2011/07/20,8.31,-3.97,Extremely High Point
2011/07/21,8.39,-8.22,Extremely High Point
2011/07/22,8.44,-9.24,Extremely High Point
2011/07/25,8.4,-12.62,Extremely High Point
2011/07/26,8.41,-10.94,Extremely High Point
2011/07/27,8.31,-12.03,Extremely High Point
2011/07/28,8.26,-9.2,Extremely High Point
2011/07/29,8.24,-8.13,Extremely High Point
2011/08/01,8.19,-6.23,Extremely High Point
2011/08/02,8.01,-4.37,Extremely High Point
2011/08/03,7.98,-3.51,High Point
2011/08/04,7.7,-2.99,High Point
2011/08/05,7.66,-3.26,High Point
2011/08/08,7.34,1.23,Little Low Point
2011/08/09,7.49,1.07,Little Low Point
2011/08/10,7.31,4.24,Extremely Low Point
2011/08/11,7.5,0.67,Little Low Point
2011/08/12,7.57,0.26,Little Low Point
2011/08/15,7.68,0.52,Little Low Point
2011/08/16,7.66,0.91,Little Low Point
2011/08/17,7.7,1.56,Little Low Point
2011/08/18,7.47,4.02,Extremely Low Point
2011/08/19,7.41,3.1,Extremely Low Point
2011/08/22,7.43,1.35,Little Low Point
2011/08/23,7.57,-1.19,Little High Point
2011/08/24,7.62,0.26,Little Low Point
2011/08/25,7.55,1.19,Little Low Point
2011/08/26,7.59,-1.84,High Point
2011/08/29,7.72,-2.85,High Point
2011/08/30,7.73,-1.55,High Point
2011/08/31,7.82,-0.9,Little High Point
2011/09/01,7.77,0.13,Little High Point
2011/09/02,7.64,0.92,Little Low Point
2011/09/05,7.53,3.32,Extremely Low Point
2011/09/06,7.48,2.54,Low Point
2011/09/07,7.64,-1.83,High Point
2011/09/08,7.64,-1.18,Little High Point
2011/09/09,7.45,3.22,Extremely Low Point
2011/09/13,7.5,4.53,Extremely Low Point
2011/09/14,7.61,2.1,Low Point
2011/09/15,7.75,0.9,Little Low Point
2011/09/16,7.78,-1.29,Little High Point
2011/09/19,7.71,-1.95,High Point
2011/09/20,7.78,-2.83,High Point
2011/09/21,7.67,0.13,Little High Point
2011/09/22,7.5,4.4,Extremely Low Point
2011/09/23,7.55,3.18,Low Point
2011/09/26,7.69,3.38,Extremely Low Point
2011/09/27,7.84,2.68,Low Point
2011/09/28,7.77,2.83,Low Point
2011/09/29,7.82,3.45,Extremely Low Point
2011/09/30,7.68,3.26,Extremely Low Point
2011/10/03,7.56,5.82,Extremely Low Point
2011/10/04,7.56,5.56,Extremely Low Point
2011/10/05,7.68,4.04,Low Point
2011/10/06,7.83,3.96,Low Point
2011/10/07,7.79,5.01,Low Point
2011/10/11,7.95,1.64,Little Low Point
2011/10/12,8.05,1.12,Little Low Point
2011/10/13,7.99,4.88,Low Point
2011/10/14,8.09,3.09,Low Point
2011/10/17,7.93,2.65,Low Point
2011/10/18,8.0,-0.88,Little High Point
2011/10/19,7.98,0.38,Little High Point
2011/10/20,7.99,2.0,Little Low Point
2011/10/21,8.14,-1.11,High Point
2011/10/24,8.18,-1.1,High Point
2011/10/25,8.08,0.87,Little Low Point
2011/10/26,8.14,-2.33,High Point
2011/10/27,8.38,-4.65,Extremely High Point
2011/10/28,8.34,-2.64,High Point
2011/10/31,8.14,-0.98,Little High Point
2011/11/01,7.93,1.39,Little Low Point
2011/11/02,8.01,-0.5,Little High Point
2011/11/03,8.15,-3.44,Extremely High Point
2011/11/04,8.05,-2.36,High Point
2011/11/07,8.09,-4.7,Extremely High Point
2011/11/08,8.15,-5.64,Extremely High Point
2011/11/09,7.95,-4.78,Extremely High Point
2011/11/10,7.99,-5.38,Extremely High Point
2011/11/11,8.12,-7.14,Extremely High Point
2011/11/14,8.06,-3.6,Extremely High Point
2011/11/15,8.04,-2.86,Extremely High Point
2011/11/16,7.97,0.63,Little High Point
2011/11/17,7.87,1.78,Little Low Point
2011/11/18,7.86,2.04,Little Low Point
2011/11/21,7.71,5.19,Extremely Low Point
2011/11/22,7.69,5.46,Extremely Low Point
2011/11/23,7.57,7.13,Extremely Low Point
2011/11/24,7.56,5.69,Extremely Low Point
2011/11/25,7.54,7.29,Extremely Low Point
2011/11/28,7.77,2.57,Low Point
2011/11/29,7.81,1.54,Little Low Point
2011/11/30,8.02,-2.37,High Point
2011/12/01,8.01,-1.62,High Point
2011/12/02,8.02,-1.62,High Point
2011/12/05,8.11,-3.45,Extremely High Point
2011/12/06,8.11,-1.48,High Point
2011/12/07,8.11,-1.23,High Point
2011/12/08,7.99,0.88,Little Low Point
2011/12/09,8.09,0.25,Little High Point
2011/12/12,7.97,1.88,Little Low Point
2011/12/13,7.93,2.52,Low Point
2011/12/14,7.83,2.94,Low Point
2011/12/15,7.88,2.66,Low Point
2011/12/16,7.89,2.79,Low Point
2011/12/19,7.83,3.83,Extremely Low Point
2011/12/20,7.99,3.13,Low Point
2011/12/21,8.01,2.87,Low Point
2011/12/22,8.06,1.36,Little Low Point
2011/12/23,8.11,0.12,Little High Point
2011/12/26,8.12,-0.12,Little High Point
2011/12/27,8.13,0.25,Little High Point
2011/12/28,8.06,0.74,Little Low Point
2011/12/29,8.09,0.49,Little High Point
2011/12/30,8.11,-0.12,Little High Point
2012/01/02,8.13,-0.25,Little High Point
2012/01/03,8.24,-1.21,Little High Point
2012/01/04,8.24,-0.61,Little High Point
2012/01/05,8.17,0.98,Little Low Point
2012/01/06,8.12,2.09,Low Point
2012/01/09,8.11,1.36,Little Low Point
2012/01/10,8.15,0.61,Little Low Point
2012/01/11,8.12,2.34,Low Point
2012/01/12,8.13,1.97,Low Point
2012/01/13,8.1,3.46,Extremely Low Point
2012/01/16,8.11,3.21,Low Point
2012/01/17,8.14,2.7,Low Point
2012/01/18,8.19,2.32,Low Point
2012/01/19,8.25,2.06,Low Point
2012/01/20,8.29,1.57,Little Low Point
2012/01/30,8.22,1.34,Little Low Point
2012/01/31,8.2,2.2,Low Point
2012/02/01,8.31,0.6,Little Low Point
2012/02/02,8.29,0.6,Little Low Point
2012/02/03,8.38,0.24,Little Low Point
2012/02/04,8.37,1.31,Little Low Point
2012/02/06,8.36,2.15,Low Point
2012/02/07,8.38,1.55,Low Point
2012/02/08,8.42,0.48,Little Low Point
2012/02/09,8.42,0.83,Little Low Point
2012/02/10,8.33,2.4,Low Point
2012/02/13,8.38,1.43,Low Point
2012/02/14,8.36,2.15,Low Point
2012/02/15,8.34,1.92,Low Point
2012/02/16,8.4,1.19,Little Low Point
2012/02/17,8.48,-0.24,Little High Point
2012/02/20,8.54,-2.81,Little High Point
2012/02/21,8.51,-1.88,Little High Point
2012/02/22,8.46,-0.12,Little Low Point
2012/02/23,8.49,-0.35,Little High Point
2012/02/24,8.53,-0.7,Little High Point
2012/02/29,8.5,1.18,Little Low Point
2012/03/01,8.54,0.94,Little Low Point
2012/03/02,8.5,2.0,Little Low Point
2012/03/03,8.5,2.47,Low Point
2012/03/05,8.46,3.07,Low Point
2012/03/06,8.3,4.46,Extremely Low Point
2012/03/07,8.35,3.83,Extremely Low Point
2012/03/08,8.45,1.66,Little Low Point
2012/03/09,8.46,2.13,Low Point
2012/03/12,8.47,2.95,Low Point
2012/03/13,8.6,1.51,Little Low Point
2012/03/14,8.62,0.46,Little High Point
2012/03/15,8.67,-0.92,Little High Point
2012/03/16,8.71,-1.03,Little High Point
2012/03/19,8.72,-0.46,Little High Point
2012/03/20,8.67,-0.69,Little High Point
2012/03/21,8.67,-2.77,High Point
2012/03/22,8.59,-1.75,High Point
2012/03/23,8.64,-2.89,Extremely High Point
2012/03/26,8.72,-5.5,Extremely High Point
2012/03/27,8.73,-5.04,Extremely High Point
2012/03/28,8.66,-3.0,Extremely High Point
2012/03/29,8.59,-3.61,Extremely High Point
2012/03/30,8.62,-3.94,Extremely High Point
2012/04/02,8.68,-3.0,Extremely High Point
2012/04/03,8.61,-2.56,Extremely High Point
2012/04/05,8.43,-0.95,High Point
2012/04/06,8.44,-0.59,Little High Point
2012/04/09,8.39,-1.67,High Point
2012/04/10,8.24,0.73,Little Low Point
2012/04/11,8.29,1.09,Little Low Point
2012/04/12,8.4,0.0,Little High Point
2012/04/13,8.28,1.93,Little Low Point
2012/04/16,8.28,0.97,Little Low Point
2012/04/17,8.42,-0.71,Little High Point
2012/04/18,8.39,-0.83,High Point
2012/04/19,8.35,-1.8,High Point
2012/04/20,8.39,-2.03,High Point
2012/04/23,8.25,-1.33,High Point
2012/04/24,8.3,-2.41,Extremely High Point
2012/04/25,8.38,-3.1,Extremely High Point
2012/04/26,8.4,-3.57,Extremely High Point
2012/04/27,8.44,-5.21,Extremely High Point
2012/04/30,8.36,-5.02,Extremely High Point
2012/05/02,8.36,-5.5,Extremely High Point
2012/05/03,8.32,-6.25,Extremely High Point
2012/05/04,8.2,-5.37,Extremely High Point
2012/05/07,8.22,-4.87,Extremely High Point
2012/05/08,8.14,-3.32,High Point
2012/05/09,8.1,-3.95,Extremely High Point
2012/05/10,8.12,-3.69,Extremely High Point
2012/05/11,8.1,-3.7,Extremely High Point
2012/05/14,8.0,-2.25,High Point
2012/05/15,7.94,-0.88,Little High Point
2012/05/16,7.9,-1.52,High Point
2012/05/17,7.8,-0.26,Little High Point
2012/05/18,7.76,-1.29,Little High Point
2012/05/21,7.82,-2.05,High Point
2012/05/22,7.87,-2.16,High Point
2012/05/23,7.78,0.77,Little Low Point
2012/05/24,7.82,0.9,Little Low Point
2012/05/25,7.8,1.15,Little Low Point
2012/05/28,7.82,0.38,Little High Point
2012/05/29,7.87,0.38,Little High Point
2012/05/30,7.78,1.29,Little Low Point
2012/05/31,7.78,1.54,Little Low Point
2012/06/01,7.66,4.44,Extremely Low Point
2012/06/04,7.66,4.44,Extremely Low Point
2012/06/05,7.7,5.19,Extremely Low Point
2012/06/06,7.84,3.95,Extremely Low Point
2012/06/07,7.89,2.03,Low Point
2012/06/08,7.89,1.77,Low Point
2012/06/11,7.85,0.76,Little Low Point
2012/06/12,7.9,0.13,Little High Point
2012/06/13,7.88,1.52,Little Low Point
2012/06/14,7.9,0.89,Little Low Point
2012/06/15,8.0,2.5,Low Point
2012/06/18,8.0,3.12,Extremely Low Point
2012/06/19,8.1,2.47,Low Point
2012/06/20,8.15,1.72,Low Point
2012/06/21,8.05,2.48,Low Point
2012/06/22,8.03,1.37,Little Low Point
2012/06/25,7.91,2.53,Low Point
2012/06/26,7.91,2.65,Low Point
2012/06/27,8.0,1.5,Little Low Point
2012/06/28,7.97,0.75,Little Low Point
2012/06/29,8.2,-0.61,Little High Point
2012/07/02,8.25,-1.58,High Point
2012/07/03,8.3,-1.69,High Point
2012/07/04,8.29,-0.97,Little High Point
2012/07/05,8.25,0.61,Little Low Point
2012/07/06,8.14,0.37,Little Low Point
2012/07/09,8.11,-0.74,Little High Point
2012/07/10,8.12,-1.72,High Point
2012/07/11,8.12,-1.11,Little High Point
2012/07/12,8.03,1.74,Little Low Point
2012/07/13,8.15,2.09,Low Point
2012/07/16,8.12,3.08,Low Point
2012/07/17,8.16,2.08,Low Point
2012/07/18,8.21,1.46,Little Low Point
2012/07/19,8.3,1.33,Little Low Point
2012/07/20,8.17,3.3,Low Point
2012/07/23,8.05,5.96,Extremely Low Point
2012/07/24,7.98,6.89,Extremely Low Point
2012/07/25,8.03,6.23,Extremely Low Point
2012/07/26,8.17,4.41,Extremely Low Point
2012/07/27,8.32,2.52,Low Point
2012/07/30,8.37,2.03,Low Point
2012/07/31,8.33,2.28,Low Point
2012/08/01,8.33,2.88,Low Point
2012/08/03,8.41,2.38,Low Point
2012/08/06,8.44,1.9,Low Point
2012/08/07,8.53,1.06,Little Low Point
2012/08/08,8.53,0.59,Little Low Point
2012/08/09,8.53,0.23,Little Low Point
2012/08/10,8.53,0.12,Little High Point
2012/08/13,8.53,0.23,Little Low Point
2012/08/14,8.54,-0.12,Little High Point
2012/08/15,8.52,0.12,Little High Point
2012/08/16,8.57,-1.17,Little High Point
2012/08/17,8.61,-1.39,High Point
2012/08/20,8.6,-1.28,Little High Point
2012/08/21,8.62,-2.09,High Point
2012/08/22,8.58,-1.86,High Point
2012/08/23,8.55,0.35,Little Low Point
2012/08/24,8.54,1.64,Little Low Point
2012/08/27,8.55,0.94,Little Low Point
2012/08/28,8.53,1.64,Little Low Point
2012/08/29,8.53,2.23,Low Point
2012/08/30,8.47,3.78,Extremely Low Point
2012/08/31,8.49,4.36,Extremely Low Point
2012/09/03,8.49,3.53,Extremely Low Point
2012/09/04,8.44,3.91,Extremely Low Point
2012/09/05,8.42,3.92,Extremely Low Point
2012/09/06,8.58,1.98,Low Point
2012/09/07,8.68,0.92,Little Low Point
2012/09/10,8.63,1.04,Little Low Point
2012/09/11,8.67,0.23,Little High Point
2012/09/12,8.72,-1.49,Little High Point
2012/09/13,8.79,-2.05,High Point
2012/09/14,8.86,-4.06,High Point
2012/09/17,8.79,-2.5,High Point
2012/09/18,8.77,-2.28,High Point
2012/09/19,8.75,-2.29,High Point
2012/09/20,8.75,-1.83,High Point
2012/09/21,8.76,-1.37,Little High Point
2012/09/24,8.72,-1.61,Little High Point
2012/09/25,8.69,-1.96,High Point
2012/09/26,8.59,-1.05,Little High Point
2012/09/27,8.61,-1.74,Little High Point
2012/09/28,8.5,0.12,Little High Point
2012/10/01,8.57,0.35,Little High Point
2012/10/02,8.57,1.17,Little Low Point
2012/10/03,8.55,1.87,Little Low Point
2012/10/04,8.59,0.23,Little High Point
2012/10/05,8.64,-0.46,Little High Point
2012/10/08,8.58,-1.4,High Point
2012/10/09,8.52,-0.82,Little High Point
2012/10/11,8.5,-0.24,Little High Point
2012/10/12,8.46,0.12,Little High Point
2012/10/15,8.51,-0.94,Little High Point
2012/10/16,8.6,-1.51,High Point
2012/10/17,8.67,-2.31,High Point
2012/10/18,8.71,-1.72,High Point
2012/10/19,8.61,-1.28,High Point
2012/10/22,8.6,-1.51,High Point
2012/10/23,8.46,0.71,Little High Point
2012/10/24,8.45,-0.83,Little High Point
2012/10/25,8.48,-2.24,High Point
2012/10/26,8.47,-2.36,High Point
2012/10/29,8.43,-2.37,High Point
2012/10/30,8.47,-2.95,Extremely High Point
2012/10/31,8.47,-3.9,Extremely High Point
2012/11/01,8.56,-5.37,Extremely High Point
2012/11/02,8.5,-4.35,Extremely High Point
